"RiverReach2_Date","ExtentDry","DiffExtentDry","SumDaysDry","DiffSumDaysDry","UpperLocationDry","DiffUpperLocationDry","Precip_Bernardo_mm","TempMax_Bernardo_C","MnDischarge_Reach2","Diversion_Isleta_Totalcfs","Returns_Totalcfs"
2019-03-10,0,0,0,0,NA,NA,0,18.3,1130,5,85.6521739130435
2019-03-11,0,0,0,0,NA,NA,0,18.9,1140,5,73.5625
2019-03-12,0,0,0,0,NA,NA,1.3,22.8,1105,10.83,29.875
2019-03-13,0,0,0,0,NA,NA,5.3,21.1,1205,9.38,18.8541666666667
2019-03-14,0,0,0,0,NA,NA,0,14.4,1305,43.67,19.2708333333334
2019-03-15,0,0,0,0,NA,NA,0,15,1385,89.62,19.2291666666667
2019-03-16,0,0,0,0,NA,NA,0,15,1315,61.85,19.2916666666666
2019-03-17,0,0,0,0,NA,NA,0,16.1,1310,94.56,20.9444444444444
2019-03-18,0,0,0,0,NA,NA,0,18.9,1255,83.3,22.1221590909091
2019-03-19,0,0,0,0,NA,NA,0,20.6,1205,166.06,41.6347222222223
2019-03-20,0,0,0,0,NA,NA,0,NA,910,197.25,48.7916666666667
2019-03-21,0,0,0,0,NA,NA,0.3,22.8,940,215.96,45.7916666666667
2019-03-22,0,0,0,0,NA,NA,0,20.6,1110,249.6,19.8085106382979
2019-03-23,0,0,0,0,NA,NA,0,22.2,1045,288,34.3125
2019-03-24,0,0,0,0,NA,NA,0,22.2,979.5,322.75,40.2291666666667
2019-03-25,0,0,0,0,NA,NA,0,25.6,943.5,334.79,32.0625
2019-03-26,0,0,0,0,NA,NA,0,26.1,1001.5,335.24,25
2019-03-27,0,0,0,0,NA,NA,0,12.2,1055,355.12,30.7916666666666
2019-03-28,0,0,0,0,NA,NA,0,28.9,1120,360.38,29.4375
2019-03-29,0,0,0,0,NA,NA,0,30,1240,354.83,29.6382978723405
2019-03-30,0,0,0,0,NA,NA,0,28.9,1565,373.13,26.8710106382979
2019-03-31,0,0,0,0,NA,NA,0,20,1780,384.65,43.8461538461538
2019-04-01,0,0,0,0,NA,NA,1,17.2,1785,362.23,43.4873949579832
2019-04-02,0,0,0,0,NA,NA,0,18.3,1600,367.15,42.8958333333333
2019-04-03,0,0,0,0,NA,NA,0,25.6,1480,364.41,40.8125
2019-04-04,0,0,0,0,NA,NA,0,24.4,1510,340.38,60.7708333333333
2019-04-05,0,0,0,0,NA,NA,0,25,1585,326.11,46.5106382978723
2019-04-06,0,0,0,0,NA,NA,0,25,1485,320.81,39.6666666666667
2019-04-07,0,0,0,0,NA,NA,0,23.9,1395,323.5,29.75
2019-04-08,0,0,0,0,NA,NA,0,29.4,1390,358.21,34.75
2019-04-09,0,0,0,0,NA,NA,0,32.2,1370,358.75,33.7727272727273
2019-04-10,0,0,0,0,NA,NA,0,33.3,1470,358.47,105.953488372093
2019-04-11,0,0,0,0,NA,NA,0,22.2,1730,360.48,130.409090909091
2019-04-12,0,0,0,0,NA,NA,0,18.9,1965,380.18,76.1818181818181
2019-04-13,0,0,0,0,NA,NA,0,16.1,2050,368.25,117.272727272727
2019-04-14,0,0,0,0,NA,NA,0,18.9,1785,368.51,115.171428571429
2019-04-15,0,0,0,0,NA,NA,0,26.7,1750,371.04,67.962962962963
2019-04-16,0,0,0,0,NA,NA,0,29.4,1425,384.86,56.25
2019-04-17,0,0,0,0,NA,NA,2.8,27.8,1130,374.98,99.9318181818182
2019-04-18,0,0,0,0,NA,NA,6.1,17.2,989,362.98,131.883720930233
2019-04-19,0,0,0,0,NA,NA,0,25.6,1135,327.93,112.977272727273
2019-04-20,0,0,0,0,NA,NA,0,29.4,1420,310.66,82
2019-04-21,0,0,0,0,NA,NA,0,32.2,1490,303.95,103.045454545455
2019-04-22,0,0,0,0,NA,NA,0,30,2015,274.52,74.7954545454546
2019-04-23,0,0,0,0,NA,NA,0,26.7,2115,261.34,73.3409090909091
2019-04-24,0,0,0,0,NA,NA,0.5,29.4,2665,270.55,106.75
2019-04-25,0,0,0,0,NA,NA,0,30,2640,244.1,103.166666666667
2019-04-26,0,0,0,0,NA,NA,0,31.7,2820,236.43,126.75
2019-04-27,0,0,0,0,NA,NA,0,31.1,2880,282.58,102.377777777778
2019-04-28,0,0,0,0,NA,NA,0,33.3,3020,328.88,83.4999999999999
2019-04-29,0,0,0,0,NA,NA,0,32.8,3050,298.46,97.7500000000001
2019-04-30,0,0,0,0,NA,NA,0,31.7,3110,297.25,88.6874999999999
2019-05-01,0,0,0,0,NA,NA,0,31.7,3200,346.04,105.166666666667
2019-05-02,0,0,0,0,NA,NA,0,31.7,3410,372.27,100.104166666667
2019-05-03,0,0,0,0,NA,NA,0,32.2,3530,370.54,97.3958333333333
2019-05-04,0,0,0,0,NA,NA,0,32.2,3700,405.04,89.3958333333334
2019-05-05,0,0,0,0,NA,NA,0,32.2,3710,333.55,123.793103448276
2019-05-06,0,0,0,0,NA,NA,0,31.7,3865,0,0
2019-05-07,0,0,0,0,NA,NA,0,32.2,4025,354.55,128.064516129032
2019-05-08,0,0,0,0,NA,NA,0,30.6,4040,402.04,186.978723404256
2019-05-09,0,0,0,0,NA,NA,0,20,3820,391.08,214.770833333333
2019-05-10,0,0,0,0,NA,NA,3.6,22.8,3940,355.9,264.479166666667
2019-05-11,0,0,0,0,NA,NA,5.3,NA,3995,329.58,281.270833333333
2019-05-12,0,0,0,0,NA,NA,0.8,NA,3950,326.38,294.6875
2019-05-13,0,0,0,0,NA,NA,5.3,28.9,3965,325.63,215.875
2019-05-14,0,0,0,0,NA,NA,0,32.8,4010,324.23,216.416666666667
2019-05-15,0,0,0,0,NA,NA,0,32.8,4060,361.41,207.086956521739
2019-05-16,0,0,0,0,NA,NA,0,32.8,4130,395.05,198.075
2019-05-17,0,0,0,0,NA,NA,0,32.8,4065,382.89,211.297872340426
2019-05-18,0,0,0,0,NA,NA,0,31.7,3955,394.4,198.5625
2019-05-19,0,0,0,0,NA,NA,0,28.3,3845,412.83,190.395833333333
2019-05-20,0,0,0,0,NA,NA,0,27.8,3905,377,147.545454545455
2019-05-21,0,0,0,0,NA,NA,0,NA,3865,349.34,200.136363636364
2019-05-22,0,0,0,0,NA,NA,0,23.3,3985,356.19,339.042553191489
2019-05-23,0,0,0,0,NA,NA,0,28.3,3985,381.7,332.510638297872
2019-05-24,0,0,0,0,NA,NA,0,25,4020,356.75,373.872340425532
2019-05-25,0,0,0,0,NA,NA,0,29.4,3880,335.54,332.25
2019-05-26,0,0,0,0,NA,NA,0,31.7,3750,328.4,301.645833333333
2019-05-27,0,0,0,0,NA,NA,0,30.6,3550,301.73,255.9375
2019-05-28,0,0,0,0,NA,NA,0,29.4,3280,324.94,217.125
2019-05-29,0,0,0,0,NA,NA,0,27.2,3120,344.04,170.541666666667
2019-05-30,0,0,0,0,NA,NA,0,29.4,3055,393.38,158.916666666667
2019-05-31,0,0,0,0,NA,NA,0,30,3050,417.37,146.833333333333
2019-06-01,0,0,0,0,NA,NA,0,32.8,3025,417.6,177.104166666667
2019-06-02,0,0,0,0,NA,NA,0,32.8,3005,426.27,193.708333333333
2019-06-03,0,0,0,0,NA,NA,0,33.9,3030,397.69,187.479166666667
2019-06-04,0,0,0,0,NA,NA,0,35,3090,361.19,190.127659574468
2019-06-05,0,0,0,0,NA,NA,0.3,35,3100,387.38,172.242830712303
2019-06-06,0,0,0,0,NA,NA,0,30.6,3200,397.57,186.595744680851
2019-06-07,0,0,0,0,NA,NA,0,35.6,3365,377.67,206.395833333333
2019-06-08,0,0,0,0,NA,NA,0,37.2,3565,376.98,226.75
2019-06-09,0,0,0,0,NA,NA,0,37.2,3790,418.27,274.479166666667
2019-06-10,0,0,0,0,NA,NA,0,37.2,3865,397.76,313.511111111111
2019-06-11,0,0,0,0,NA,NA,0,27.8,3865,421.44,335.444444444445
2019-06-12,0,0,0,0,NA,NA,0,35,3900,490.59,355.034482758621
2019-06-13,0,0,0,0,NA,NA,0,36.1,3975,502.88,372.987588652482
2019-06-14,0,0,0,0,NA,NA,2.5,34.4,3980,510.94,393.666666666666
2019-06-15,0,0,0,0,NA,NA,0,37.2,3995,510.48,405.291666666667
2019-06-16,0,0,0,0,NA,NA,0,35.6,4015,506.27,442.4375
2019-06-17,0,0,0,0,NA,NA,0,36.7,4180,510.6,498.978723404256
2019-06-18,0,0,0,0,NA,NA,0,35.6,4305,511.31,517.333333333333
2019-06-19,0,0,0,0,NA,NA,0,35,4235,544.18,494.348790322581
2019-06-20,0,0,0,0,NA,NA,0,37.8,4260,504.25,498.0625
2019-06-21,0,0,0,0,NA,NA,0,36.7,4235,496.48,490.395833333334
2019-06-22,0,0,0,0,NA,NA,0,37.2,4155,527.35,516.25
2019-06-23,0,0,0,0,NA,NA,0,34.4,4010,518.83,403.416666666666
2019-06-24,0,0,0,0,NA,NA,0,34.4,3930,465.81,423.212765957447
2019-06-25,0,0,0,0,NA,NA,0,34.4,3850,470.58,433.770833333334
2019-06-26,0,0,0,0,NA,NA,0,37.2,3875,463.48,432.9375
2019-06-27,0,0,0,0,NA,NA,0,38.3,3920,436.19,440.729166666667
2019-06-28,0,0,0,0,NA,NA,0.3,38.3,3925,410.04,452.270833333333
2019-06-29,0,0,0,0,NA,NA,0,39.4,3775,407.92,369.4
2019-06-30,0,0,0,0,NA,NA,0,38.3,3600,393.27,321.777777777778
2019-07-01,0,0,0,0,NA,NA,0,39.4,3555,396.73,314.354166666666
2019-07-02,0,0,0,0,NA,NA,0,39.4,3435,409.58,287.645833333333
2019-07-03,0,0,0,0,NA,NA,0,37.8,3470,397,303.64705882353
2019-07-04,0,0,0,0,NA,NA,0,38.3,3410,406.93,289.733333333333
2019-07-05,0,0,0,0,NA,NA,0,38.3,3400,413.42,314.535326086957
2019-07-06,0,0,0,0,NA,NA,0,38.3,3395,386.5,300.791666666667
2019-07-07,0,0,0,0,NA,NA,0,34.4,3335,386.04,281.208333333333
2019-07-08,0,0,0,0,NA,NA,3,32.8,3380,388.56,271.791666666667
2019-07-09,0,0,0,0,NA,NA,0,36.1,3260,404.04,279.895833333333
2019-07-10,0,0,0,0,NA,NA,0,36.7,3205,390.31,288.333333333334
2019-07-11,0,0,0,0,NA,NA,0,41.1,3030,377.03,163.51724137931
2019-07-12,0,0,0,0,NA,NA,1.3,41.1,2555,373.38,100.520833333333
2019-07-13,0,0,0,0,NA,NA,0,39.4,2120,405.1,44.0416666666667
2019-07-14,0,0,0,0,NA,NA,0,39.4,1805,465.56,59.375
2019-07-15,0,0,0,0,NA,NA,0,39.4,1830,430.85,54.7083333333333
2019-07-16,0,0,0,0,NA,NA,0,39.4,1715,382.85,34.8541666666666
2019-07-17,0,0,0,0,NA,NA,0,39.4,1695,387.85,32.1276595744681
2019-07-18,0,0,0,0,NA,NA,0,38.3,1500,391.93,29.8958333333334
2019-07-19,0,0,0,0,NA,NA,0,42.2,1435,404.08,33.8333333333333
2019-07-20,0,0,0,0,NA,NA,0,41.7,1185,430.52,24.3333333333334
2019-07-21,0,0,0,0,NA,NA,0,40,1000,424.27,29.4375
2019-07-22,0,0,0,0,NA,NA,0,41.7,955.5,379.56,44.1666666666667
2019-07-23,0,0,0,0,NA,NA,0,37.2,1080,316.31,28.0208333333333
2019-07-24,0,0,0,0,NA,NA,0,33.9,824.5,410.15,22.1875
2019-07-25,0,0,0,0,NA,NA,0,35.6,683.5,442.69,34.4791666666667
2019-07-26,0,0,0,0,NA,NA,0,38.3,910,413.33,57.7708333333334
2019-07-27,0,0,0,0,NA,NA,0.3,39.4,1060,420.83,54.5625
2019-07-28,0,0,0,0,NA,NA,0,38.3,1040,400.6,55.7708333333333
2019-07-29,0,0,0,0,NA,NA,0,39.4,915,392.33,64.0625
2019-07-30,0,0,0,0,NA,NA,0,38.3,744.5,396.1,48.6875
2019-07-31,0,0,0,0,NA,NA,0,37.2,793.5,413.29,40.0833333333334
2019-08-01,0,0,0,0,NA,NA,0,37.8,774,420.19,54.6666666666667
2019-08-02,0,0,0,0,NA,NA,0,37.8,595,429.55,37.2127659574468
2019-08-03,0,0,0,0,NA,NA,0,39.4,469,429.04,40.8541666666667
2019-08-04,0,0,0,0,NA,NA,0,39.4,543,423.08,73.3125
2019-08-05,0,0,0,0,NA,NA,2.5,37.2,522,422.62,58.3333333333333
2019-08-06,0,0,0,0,NA,NA,0,36.7,397,391.13,54.4468085106383
2019-08-07,0,0,0,0,NA,NA,0,34.4,378,405.42,41.75
2019-08-08,0,0,0,0,NA,NA,0,37.8,812,387.69,43
2019-08-09,0,0,0,0,NA,NA,0.8,38.9,569.5,400.48,54.2708333333334
2019-08-10,0,0,0,0,NA,NA,27.9,37.2,483,391.9,48.0208333333333
2019-08-11,0,0,0,0,NA,NA,0,33.3,512,392.77,46.4791666666666
2019-08-12,0,0,0,0,NA,NA,0,33.9,580.5,390.58,50.7083333333333
2019-08-13,0,0,0,0,NA,NA,0,37.2,697.5,404.45,38.6595744680851
2019-08-14,0,0,0,0,NA,NA,0,39.4,987.5,402.09,80.9787234042553
2019-08-15,0,0,0,0,NA,NA,0,36.7,1006.5,403.6,73.9148936170213
2019-08-16,0,0,0,0,NA,NA,0,36.1,994.5,383.19,73.25
2019-08-17,0,0,0,0,NA,NA,0,37.8,760,377.88,54.2708333333333
2019-08-18,0,0,0,0,NA,NA,0,37.8,631.5,373.54,46.2291666666667
2019-08-19,0,0,0,0,NA,NA,0,38.3,592.5,369.88,31.6458333333334
2019-08-20,0,0,0,0,NA,NA,0,37.8,452.5,354.94,15.3125
2019-08-21,0,0,0,0,NA,NA,0,39.4,382.5,356.1,13.9791666666667
2019-08-22,0,0,0,0,NA,NA,3,38.3,339,385.13,23.2291666666667
2019-08-23,0,0,0,0,NA,NA,0,36.7,233,394.69,10.9375
2019-08-24,0,0,0,0,NA,NA,0,37.2,162.5,351.23,8.70212765957447
2019-08-25,0,0,0,0,NA,NA,0,37.8,140.5,352.49,6.42553191489362
2019-08-26,0,0,0,0,NA,NA,0,38.9,129.5,356.13,3.95833333333333
2019-08-27,0,0,0,0,NA,NA,0,40.6,119.7,335.5,4.0625
2019-08-28,0,0,0,0,NA,NA,0.5,36.7,106.95,336.9,4.04166666666667
2019-08-29,0,0,0,0,NA,NA,0,37.8,103.95,342.25,4.02083333333333
2019-08-30,0,0,0,0,NA,NA,0.8,38.3,105.2,320.36,4.11363636363636
2019-08-31,0,0,0,0,NA,NA,4.3,37.8,113.05,362.47,7.85714285714286
2019-09-01,0,0,0,0,NA,NA,0,36.1,111.75,375.85,11.5833333333333
2019-09-02,0,0,0,0,NA,NA,0,36.7,114.35,361.06,5.16666666666667
2019-09-03,0,0,0,0,NA,NA,0,37.2,113.1,377.58,7.08333333333333
2019-09-04,0,0,0,0,NA,NA,0,38.3,97.85,368.94,4.35416666666667
2019-09-05,0,0,0,0,NA,NA,0,36.1,100.9,358.76,8.93478260869565
2019-09-06,0,0,0,0,NA,NA,0,35.6,95.2,342.77,5.10416666666667
2019-09-07,0,0,0,0,NA,NA,0,37.8,87.75,315.29,4.08333333333333
2019-09-08,0,0,0,0,NA,NA,0,35.6,93.7,302.98,13.7916666666667
2019-09-09,0,0,0,0,NA,NA,0,35,97.1,331.1,8.85416666666667
2019-09-10,0,0,0,0,NA,NA,0,33.9,84.95,327.92,4
2019-09-11,0,0,0,0,NA,NA,0,33.9,76.75,343.66,3.97872340425532
2019-09-12,0,0,0,0,NA,NA,0,34.4,75.7,320.67,3.97916666666667
2019-09-13,0,0,0,0,NA,NA,0,34.4,74.05,277.88,5.125
2019-09-14,0,0,0,0,NA,NA,0,35,71.6,273.96,8.02083333333333
2019-09-15,0,0,0,0,NA,NA,6.9,30.6,81.6,337.51,26.2916666666666
2019-09-16,0,0,0,0,NA,NA,0,21.7,200.5,317.75,35.2916666666667
2019-09-17,0,0,0,0,NA,NA,4.6,31.1,205.5,291.35,47.774193548387
2019-09-18,0,0,0,0,NA,NA,0,31.7,215.5,0,0
2019-09-19,0,0,0,0,NA,NA,0,33.9,131,297.48,7.16
2019-09-20,0,0,0,0,NA,NA,6.4,33.9,94.9,294.14,15.0625
2019-09-21,0,0,0,0,NA,NA,0,32.2,87.75,305.15,22.8541666666667
2019-09-22,0,0,0,0,NA,NA,0,31.7,64.4,277.81,14.1458333333333
2019-09-23,0,0,0,0,NA,NA,0,31.1,56.55,240.23,8.18661347517731
2019-09-24,0,0,0,0,NA,NA,0,32.2,52.5,270.23,4
2019-09-25,0,0,0,0,NA,NA,0,32.2,52.85,294.48,5.4375
2019-09-26,0,0,0,0,NA,NA,0,33.3,64.9,231.98,14.7083333333333
2019-09-27,0,0,0,0,NA,NA,0,33.3,61.85,213.77,6.25531914893617
2019-09-28,0,0,0,0,NA,NA,0.3,30.6,57.5,207.29,15
2019-09-29,0,0,0,0,NA,NA,0,30.6,72.45,226.21,30.1041666666667
2019-09-30,0,0,0,0,NA,NA,0,31.1,70.8,225.92,5.75
2019-10-01,0,0,0,0,NA,NA,0,33.9,56.15,219.42,6.08333333333333
2019-10-02,0,0,0,0,NA,NA,0,28.3,56.25,200.25,8.75
2019-10-03,0,0,0,0,NA,NA,0.3,30,49.35,205.92,7.58333333333333
2019-10-04,0,0,0,0,NA,NA,1.3,30,68.55,219.71,13.1458333333333
2019-10-05,0,0,0,0,NA,NA,1,23.3,148.55,204.9,49.9375
2019-10-06,0,0,0,0,NA,NA,0,28.9,342.5,196.52,32.875
2019-10-07,0,0,0,0,NA,NA,0,31.1,290.5,211.58,27.4791666666667
2019-10-08,0,0,0,0,NA,NA,0,31.1,239,208.29,40.7708333333334
2019-10-09,0,0,0,0,NA,NA,14.2,27.8,258.5,254.92,28.25
2019-10-10,0,0,0,0,NA,NA,0,28.3,309,255.46,26.8958333333334
2019-10-11,0,0,0,0,NA,NA,0,28.9,303.5,221.04,20.75
2019-10-12,0,0,0,0,NA,NA,0,20,311,220.81,8.02083333333333
2019-10-13,0,0,0,0,NA,NA,0,23.3,340,220.12,18.2083333333333
2019-10-14,0,0,0,0,NA,NA,0,27.2,375,199.75,16.9583333333333
2019-10-15,0,0,0,0,NA,NA,0,27.2,411,216.64,4.17021276595745
2019-10-16,0,0,0,0,NA,NA,0,28.3,389,219.23,31.195652173913
2019-10-17,0,0,0,0,NA,NA,0,28.3,413.5,215.3,31.468085106383
2019-10-18,0,0,0,0,NA,NA,0,27.8,422,227.51,30.8510638297873
2019-10-19,0,0,0,0,NA,NA,0.5,25,421.5,259.35,37.625
2019-10-20,0,0,0,0,NA,NA,0,23.9,427,243.67,43.5833333333333
2019-10-21,0,0,0,0,NA,NA,0,24.4,403,238.46,4.1875
2019-10-22,0,0,0,0,NA,NA,0,24.4,424,243.71,6.72916666666667
2019-10-23,0,0,0,0,NA,NA,0,NA,428,242.04,5.10416666666666
2019-10-24,0,0,0,0,NA,NA,0,25.6,389.5,230.69,4.33333333333333
2019-10-25,0,0,0,0,NA,NA,0,16.1,422,267.15,5.33333333333333
2019-10-26,0,0,0,0,NA,NA,0,19.4,437,245.79,20.7291666666666
2019-10-27,0,0,0,0,NA,NA,0,22.8,484,225.67,11.9583333333333
2019-10-28,0,0,0,0,NA,NA,0,27.2,489.5,233.63,24.25
2019-10-29,0,0,0,0,NA,NA,0,22.2,498,195.33,16.2083333333334
2019-10-30,0,0,0,0,NA,NA,0,23.9,505,170.73,18.7291666666667
2019-10-31,0,0,0,0,NA,NA,0,23.9,640,95.75,204.354166666667
2019-11-01,0,0,0,0,NA,NA,0,13.9,834.5,61.31,0
2019-11-02,0,0,0,0,NA,NA,0,19.4,822,61.15,0
2019-11-03,0,0,0,0,NA,NA,0,17.8,822.5,60.68,0
2019-11-04,0,0,0,0,NA,NA,0,21.7,824,67.96,0
2019-11-05,0,0,0,0,NA,NA,0,26.1,835,76.73,0
2019-11-06,0,0,0,0,NA,NA,0,26.1,849.5,75.85,0
2019-11-07,0,0,0,0,NA,NA,4.1,18.3,870.5,75.25,0
2019-11-08,0,0,0,0,NA,NA,0,15.6,902.5,74.81,0
2019-11-09,0,0,0,0,NA,NA,0,20,868.5,73.81,0
2019-11-10,0,0,0,0,NA,NA,0,20.6,872.5,64.87,0
2019-11-11,0,0,0,0,NA,NA,0,21.7,874.5,56.25,0
2019-11-12,0,0,0,0,NA,NA,0,15,973,57.65,0
2019-11-13,0,0,0,0,NA,NA,0,11.7,1075,59.79,0
2019-11-14,0,0,0,0,NA,NA,0,17.8,1095,59.5,0
2019-11-15,0,0,0,0,NA,NA,0,21.7,1105,45.6,0
2019-11-16,0,0,0,0,NA,NA,0,18.3,1115,30.31,0
2019-11-17,0,0,0,0,NA,NA,0,17.8,1270,26.77,0
2019-11-18,0,0,0,0,NA,NA,0,21.1,1340,20.9,0
2019-11-19,0,0,0,0,NA,NA,0,25,1335,15.56,0
2019-11-20,0,0,0,0,NA,NA,11.9,23.3,1285,15,0
2019-11-21,0,0,0,0,NA,NA,0,18.3,1545,15,0
2019-11-22,0,0,0,0,NA,NA,13.7,12.8,1910,15,0
2019-11-23,0,0,0,0,NA,NA,0,12.8,1645,15,0
2019-11-24,0,0,0,0,NA,NA,0,16.1,1635,15,0
2019-11-25,0,0,0,0,NA,NA,0,14.4,1640,15.02,0
2019-11-26,0,0,0,0,NA,NA,0,14.4,1605,15,0
2019-11-27,0,0,0,0,NA,NA,0,9.4,1755,15,0
2019-11-28,0,0,0,0,NA,NA,152.4,5.6,1790,15,0
2019-11-29,0,0,0,0,NA,NA,11.7,3.9,1820,15,0
2019-11-30,0,0,0,0,NA,NA,3.8,10,1995,15,0
2019-12-01,0,0,0,0,NA,NA,0,11.1,1630,0,0
2019-12-02,0,0,0,0,NA,NA,0,12.2,1450,0,0
2019-12-03,0,0,0,0,NA,NA,0,13.3,1345,0,0
2019-12-04,0,0,0,0,NA,NA,0,18.3,1195,0,0
2019-12-05,0,0,0,0,NA,NA,0.3,15,1035,0,0
2019-12-06,0,0,0,0,NA,NA,0,20.6,968.5,0,0
2019-12-07,0,0,0,0,NA,NA,0,16.1,939.5,0,0
2019-12-08,0,0,0,0,NA,NA,0,16.7,1075,0,0
2019-12-09,0,0,0,0,NA,NA,0,16.1,1100,0,0
2019-12-10,0,0,0,0,NA,NA,0,16.1,1085,0,0
2019-12-11,0,0,0,0,NA,NA,0,14.4,1080,0,0
2019-12-12,0,0,0,0,NA,NA,0,11.7,1075,0,0
2019-12-13,0,0,0,0,NA,NA,0,14.4,929,0,0
2019-12-14,0,0,0,0,NA,NA,0,22.8,787,0,0
2019-12-15,0,0,0,0,NA,NA,0,21.7,784,0,0
2019-12-16,0,0,0,0,NA,NA,0,20.6,789.5,0,0
2019-12-17,0,0,0,0,NA,NA,0,10,787,0,0
2019-12-18,0,0,0,0,NA,NA,0,10,773,0,0
2019-12-19,0,0,0,0,NA,NA,0,8.3,791.5,0,0
2019-12-20,0,0,0,0,NA,NA,0,10,773.5,0,0
2019-12-21,0,0,0,0,NA,NA,0,13.3,622.5,0,0
2019-12-22,0,0,0,0,NA,NA,0,15.6,487,0,0
2019-12-23,0,0,0,0,NA,NA,0,13.3,457,0,0
2019-12-24,0,0,0,0,NA,NA,0,12.2,440,0,0
2019-12-25,0,0,0,0,NA,NA,3.3,9.4,447,0,0
2019-12-26,0,0,0,0,NA,NA,0,13.9,478.5,0,0
2019-12-27,0,0,0,0,NA,NA,0,13.9,477.5,0,0
2019-12-28,0,0,0,0,NA,NA,0,11.1,466.5,0,0
2019-12-29,0,0,0,0,NA,NA,0,8.3,522,0,0
2019-12-30,0,0,0,0,NA,NA,0,7.8,607,0,0
2019-12-31,0,0,0,0,NA,NA,0,7.8,604.5,0,0
2020-01-01,0,0,0,0,NA,NA,0,NA,684,0,0
2020-01-02,0,0,0,0,NA,NA,0,11.7,686,0,0
2020-01-03,0,0,0,0,NA,NA,0,8.3,654,0,0
2020-01-04,0,0,0,0,NA,NA,0,12.2,615.5,0,0
2020-01-05,0,0,0,0,NA,NA,0,13.9,574.5,0,0
2020-01-06,0,0,0,0,NA,NA,0,16.1,565.5,0,0
2020-01-07,0,0,0,0,NA,NA,0,14.4,557.5,0,0
2020-01-08,0,0,0,0,NA,NA,0,15.6,565.5,0,0
2020-01-09,0,0,0,0,NA,NA,0,15.6,564,0,0
2020-01-10,0,0,0,0,NA,NA,0,12.8,595,0,0
2020-01-11,0,0,0,0,NA,NA,0,10.6,620,0,0
2020-01-12,0,0,0,0,NA,NA,0,10.6,603,0,0
2020-01-13,0,0,0,0,NA,NA,0,13.3,589.5,0,0
2020-01-14,0,0,0,0,NA,NA,0,20,585,0,0
2020-01-15,0,0,0,0,NA,NA,0,20,589,0,0
2020-01-16,0,0,0,0,NA,NA,0,18.9,592,0,0
2020-01-17,0,0,0,0,NA,NA,1,6.7,605,0,0
2020-01-18,0,0,0,0,NA,NA,0,19.4,620.5,0,0
2020-01-19,0,0,0,0,NA,NA,0,15,605.5,0,0
2020-01-20,0,0,0,0,NA,NA,0,15.6,591,0,0
2020-01-21,0,0,0,0,NA,NA,0,13.3,595.5,0,0
2020-01-22,0,0,0,0,NA,NA,5.1,6.7,612,0,0
2020-01-23,0,0,0,0,NA,NA,0,16.7,552.5,0,0
2020-01-24,0,0,0,0,NA,NA,0,15.6,478,0,0
2020-01-25,0,0,0,0,NA,NA,0,15.6,670,0,0
2020-01-26,0,0,0,0,NA,NA,0,18.3,649,0,0
2020-01-27,0,0,0,0,NA,NA,0,18.3,604,0,0
2020-01-28,0,0,0,0,NA,NA,5.1,16.1,600,0,0
2020-01-29,0,0,0,0,NA,NA,0,15.6,580,0,0
2020-01-30,0,0,0,0,NA,NA,0,14.4,578.5,0,0
2020-01-31,0,0,0,0,NA,NA,0,16.1,567,0,0
2020-02-01,0,0,0,0,NA,NA,0,16.1,559,0,0
2020-02-02,0,0,0,0,NA,NA,0,17.8,557.5,0,0
2020-02-03,0,0,0,0,NA,NA,0,17.2,556.5,0,0
2020-02-04,0,0,0,0,NA,NA,0,19.4,562.5,0,0
2020-02-05,0,0,0,0,NA,NA,0,8.9,566,0,0
2020-02-06,0,0,0,0,NA,NA,0,5.6,554,0,0
2020-02-07,0,0,0,0,NA,NA,0,16.7,551,0,0
2020-02-08,0,0,0,0,NA,NA,0,23.3,569,0,0
2020-02-09,0,0,0,0,NA,NA,0,22.2,566.5,0,0
2020-02-10,0,0,0,0,NA,NA,0.3,19.4,583,0,0
2020-02-11,0,0,0,0,NA,NA,11.9,14.4,602,0,0
2020-02-12,0,0,0,0,NA,NA,15.5,-1.1,673.5,0,0
2020-02-13,0,0,0,0,NA,NA,0,6.1,608,0,0
2020-02-14,0,0,0,0,NA,NA,0,12.2,586,0,0
2020-02-15,0,0,0,0,NA,NA,0,16.1,590,0,0
2020-02-16,0,0,0,0,NA,NA,0,20.6,574.5,0,0
2020-02-17,0,0,0,0,NA,NA,0,21.1,574.5,0,0
2020-02-18,0,0,0,0,NA,NA,0,23.9,572.5,0,0
2020-02-19,0,0,0,0,NA,NA,0,20,573,0,0
2020-02-20,0,0,0,0,NA,NA,0,17.2,576,0,0
2020-02-21,0,0,0,0,NA,NA,0,12.8,586,0,0
2020-02-22,0,0,0,0,NA,NA,1.3,10,583.5,0,0
2020-02-23,0,0,0,0,NA,NA,1.3,11.7,568,0,0
2020-02-24,0,0,0,0,NA,NA,0,16.7,630.5,0,0
2020-02-25,0,0,0,0,NA,NA,0,22.2,671,0,0
2020-02-26,0,0,0,0,NA,NA,0,11.1,690,0,0
2020-02-27,0,0,0,0,NA,NA,0,10.6,706,0,0
2020-02-28,0,0,0,0,NA,NA,0,19.4,648,0,0
2020-02-29,0,0,0,0,NA,NA,0,19.4,641.5,0,0
2020-03-01,0,0,0,0,NA,NA,0,23.3,631.5,0,0
