"Date","Reach","DownStreamSeg","RMTenthDry","Dry"
2019-09-04,"San Acacia",79.15,81.55,0
2019-09-04,"San Acacia",79.15,81.65,0
2019-09-04,"San Acacia",79.15,81.75,0
2019-09-04,"San Acacia",79.15,81.85,0
2019-09-04,"San Acacia",79.15,81.95,0
2019-09-04,"San Acacia",79.15,82.05,0
2019-09-04,"San Acacia",79.15,82.15,0
2019-09-04,"San Acacia",79.15,82.25,0
2019-09-04,"San Acacia",79.15,82.35,0
2019-09-04,"San Acacia",79.15,82.45,0
2019-09-04,"San Acacia",79.15,82.55,0
2019-09-04,"San Acacia",79.15,82.65,0
2019-09-04,"San Acacia",79.15,82.75,0
2019-09-04,"San Acacia",79.15,82.85,0
2019-09-04,"San Acacia",79.15,82.95,0
2019-09-04,"San Acacia",79.15,83.05,0
2019-09-04,"San Acacia",79.15,83.15,0
2019-09-04,"San Acacia",79.15,83.25,0
2019-09-04,"San Acacia",79.15,83.35,0
2019-09-04,"San Acacia",79.15,83.45,0
2019-09-04,"San Acacia",79.15,83.55,0
2019-09-04,"San Acacia",79.15,83.65,0
2019-09-04,"San Acacia",79.15,83.75,0
2019-09-04,"San Acacia",79.15,83.85,0
2019-09-04,"San Acacia",79.15,83.95,0
2019-09-04,"San Acacia",79.15,84.05,0
2019-09-04,"San Acacia",79.15,84.15,0
2019-09-04,"San Acacia",79.15,84.25,0
2019-09-04,"San Acacia",79.15,84.35,0
2019-09-04,"San Acacia",79.15,84.45,0
2019-09-04,"San Acacia",79.15,84.55,0
2019-09-04,"San Acacia",79.15,84.65,0
2019-09-04,"San Acacia",79.15,84.75,0
2019-09-04,"San Acacia",79.15,84.85,0
2019-09-04,"San Acacia",79.15,84.95,0
2019-09-04,"San Acacia",79.15,85.05,0
2019-09-04,"San Acacia",79.15,85.15,0
2019-09-04,"San Acacia",79.15,85.25,0
2019-09-04,"San Acacia",79.15,85.35,0
2019-09-04,"San Acacia",79.15,85.45,0
2019-09-04,"San Acacia",79.15,85.55,0
2019-09-04,"San Acacia",79.15,85.65,0
2019-09-04,"San Acacia",79.15,85.75,0
2019-09-04,"San Acacia",79.15,85.85,0
2019-09-04,"San Acacia",79.15,85.95,0
2019-09-04,"San Acacia",79.15,86.05,0
2019-09-04,"San Acacia",79.15,86.15,0
2019-09-04,"San Acacia",79.15,86.25,0
2019-09-04,"San Acacia",79.15,86.35,0
2019-09-04,"San Acacia",79.15,86.45,0
2019-09-04,"San Acacia",79.15,86.55,0
2019-09-05,"San Acacia",79.15,86.8,0
2019-09-05,"San Acacia",79.15,79.15,0
2019-09-05,"San Acacia",79.15,79.25,0
2019-09-05,"San Acacia",79.15,79.35,0
2019-09-05,"San Acacia",79.15,79.45,0
2019-09-05,"San Acacia",79.15,79.55,0
2019-09-05,"San Acacia",79.15,79.65,0
2019-09-05,"San Acacia",79.15,79.75,0
2019-09-05,"San Acacia",79.15,79.85,0
2019-09-05,"San Acacia",79.15,79.95,0
2019-09-05,"San Acacia",79.15,80.05,0
2019-09-05,"San Acacia",79.15,80.15,0
2019-09-05,"San Acacia",79.15,80.25,0
2019-09-05,"San Acacia",79.15,80.35,0
2019-09-05,"San Acacia",79.15,80.45,0
2019-09-05,"San Acacia",79.15,80.55,0
2019-09-05,"San Acacia",79.15,80.65,0
2019-09-05,"San Acacia",79.15,80.75,0
2019-09-05,"San Acacia",79.15,80.85,0
2019-09-05,"San Acacia",79.15,80.95,0
2019-09-05,"San Acacia",79.15,81.05,0
2019-09-05,"San Acacia",79.15,81.15,0
2019-09-05,"San Acacia",79.15,81.25,0
2019-09-05,"San Acacia",79.15,81.35,0
2019-09-05,"San Acacia",79.15,81.45,0
2019-09-05,"San Acacia",79.15,81.55,0
2019-09-05,"San Acacia",79.15,81.65,0
2019-09-05,"San Acacia",79.15,81.75,0
2019-09-05,"San Acacia",79.15,81.85,0
2019-09-05,"San Acacia",79.15,81.95,0
2019-09-05,"San Acacia",79.15,82.05,0
2019-09-05,"San Acacia",79.15,82.15,0
2019-09-05,"San Acacia",79.15,82.25,0
2019-09-05,"San Acacia",79.15,82.35,0
2019-09-05,"San Acacia",79.15,82.45,0
2019-09-05,"San Acacia",79.15,82.55,0
2019-09-05,"San Acacia",79.15,82.65,0
2019-09-05,"San Acacia",79.15,82.75,0
2019-09-05,"San Acacia",79.15,82.85,0
2019-09-05,"San Acacia",79.15,82.95,0
2019-09-05,"San Acacia",79.15,83.05,0
2019-09-05,"San Acacia",79.15,83.15,0
2019-09-05,"San Acacia",79.15,83.25,0
2019-09-05,"San Acacia",79.15,83.35,0
2019-09-05,"San Acacia",79.15,83.45,0
2019-09-05,"San Acacia",79.15,83.55,0
2019-09-05,"San Acacia",79.15,83.65,0
2019-09-05,"San Acacia",79.15,83.75,0
2019-09-05,"San Acacia",79.15,83.85,0
2019-09-05,"San Acacia",79.15,83.95,0
2019-09-05,"San Acacia",79.15,84.05,0
2019-09-05,"San Acacia",79.15,84.15,0
2019-09-05,"San Acacia",79.15,84.25,0
2019-09-05,"San Acacia",79.15,84.35,0
2019-09-05,"San Acacia",79.15,84.45,0
2019-09-05,"San Acacia",79.15,84.55,0
2019-09-05,"San Acacia",79.15,84.65,0
2019-09-05,"San Acacia",79.15,84.75,0
2019-09-05,"San Acacia",79.15,84.85,0
2019-09-05,"San Acacia",79.15,84.95,0
2019-09-05,"San Acacia",79.15,85.05,0
2019-09-05,"San Acacia",79.15,85.15,0
2019-09-05,"San Acacia",79.15,85.25,0
2019-09-05,"San Acacia",79.15,85.35,0
2019-09-05,"San Acacia",79.15,85.45,0
2019-09-05,"San Acacia",79.15,85.55,0
2019-09-05,"San Acacia",79.15,85.65,0
2019-09-05,"San Acacia",79.15,85.75,0
2019-09-05,"San Acacia",79.15,85.85,0
2019-09-05,"San Acacia",79.15,85.95,0
2019-09-05,"San Acacia",79.15,86.05,0
2019-09-05,"San Acacia",79.15,86.15,0
2019-09-05,"San Acacia",79.15,86.25,0
2019-09-05,"San Acacia",79.15,86.35,0
2019-09-05,"San Acacia",79.15,86.45,0
2019-09-05,"San Acacia",79.15,86.55,0
2019-09-05,"San Acacia",79.15,86.65,0
2019-09-05,"San Acacia",79.15,86.75,0
2019-09-15,"San Acacia",73.85,87.62,0
2019-09-15,"San Acacia",73.85,73.85,0
2019-09-15,"San Acacia",73.85,73.95,0
2019-09-15,"San Acacia",73.85,74.05,0
2019-09-15,"San Acacia",73.85,74.15,0
2019-09-15,"San Acacia",73.85,74.25,0
2019-09-15,"San Acacia",73.85,74.35,0
2019-09-15,"San Acacia",73.85,74.45,0
2019-09-15,"San Acacia",73.85,74.55,0
2019-09-15,"San Acacia",73.85,74.65,0
2019-09-15,"San Acacia",73.85,74.75,0
2019-09-15,"San Acacia",73.85,74.85,0
2019-09-15,"San Acacia",73.85,74.95,0
2019-09-15,"San Acacia",73.85,75.05,0
2019-09-15,"San Acacia",73.85,75.15,0
2019-09-15,"San Acacia",73.85,75.25,0
2019-09-15,"San Acacia",73.85,75.35,0
2019-09-15,"San Acacia",73.85,75.45,0
2019-09-15,"San Acacia",73.85,75.55,0
2019-09-15,"San Acacia",73.85,75.65,0
2019-09-15,"San Acacia",73.85,75.75,0
2019-09-15,"San Acacia",73.85,75.85,0
2019-09-15,"San Acacia",73.85,75.95,0
2019-09-15,"San Acacia",73.85,76.05,0
2019-09-15,"San Acacia",73.85,76.15,0
2019-09-15,"San Acacia",73.85,76.25,0
2019-09-15,"San Acacia",73.85,76.35,0
2019-09-15,"San Acacia",73.85,76.45,0
2019-09-15,"San Acacia",73.85,76.55,0
2019-09-15,"San Acacia",73.85,76.65,0
2019-09-15,"San Acacia",73.85,76.75,0
2019-09-15,"San Acacia",73.85,76.85,0
2019-09-15,"San Acacia",73.85,76.95,0
2019-09-15,"San Acacia",73.85,77.05,0
2019-09-15,"San Acacia",73.85,77.15,0
2019-09-15,"San Acacia",73.85,77.25,0
2019-09-15,"San Acacia",73.85,77.35,0
2019-09-15,"San Acacia",73.85,77.45,0
2019-09-15,"San Acacia",73.85,77.55,0
2019-09-15,"San Acacia",73.85,77.65,0
2019-09-15,"San Acacia",73.85,77.75,0
2019-09-15,"San Acacia",73.85,77.85,0
2019-09-15,"San Acacia",73.85,77.95,0
2019-09-15,"San Acacia",73.85,78.05,0
2019-09-15,"San Acacia",73.85,78.15,0
2019-09-15,"San Acacia",73.85,78.25,0
2019-09-15,"San Acacia",73.85,78.35,0
2019-09-15,"San Acacia",73.85,78.45,0
2019-09-15,"San Acacia",73.85,78.55,0
2019-09-15,"San Acacia",73.85,78.65,0
2019-09-15,"San Acacia",73.85,78.75,0
2019-09-15,"San Acacia",73.85,78.85,0
2019-09-15,"San Acacia",73.85,78.95,0
2019-09-15,"San Acacia",73.85,79.05,0
2019-09-15,"San Acacia",73.85,79.15,0
2019-09-15,"San Acacia",73.85,79.25,0
2019-09-15,"San Acacia",73.85,79.35,0
2019-09-15,"San Acacia",73.85,79.45,0
2019-09-15,"San Acacia",73.85,79.55,0
2019-09-15,"San Acacia",73.85,79.65,0
2019-09-15,"San Acacia",73.85,79.75,0
2019-09-15,"San Acacia",73.85,79.85,0
2019-09-15,"San Acacia",73.85,79.95,0
2019-09-15,"San Acacia",73.85,80.05,0
2019-09-15,"San Acacia",73.85,80.15,0
2019-09-15,"San Acacia",73.85,80.25,0
2019-09-15,"San Acacia",73.85,80.35,0
2019-09-15,"San Acacia",73.85,80.45,0
2019-09-15,"San Acacia",73.85,80.55,0
2019-09-15,"San Acacia",73.85,80.65,0
2019-09-15,"San Acacia",73.85,80.75,0
2019-09-15,"San Acacia",73.85,80.85,0
2019-09-15,"San Acacia",73.85,80.95,0
2019-09-15,"San Acacia",73.85,81.05,0
2019-09-15,"San Acacia",73.85,81.15,0
2019-09-15,"San Acacia",73.85,81.25,0
2019-09-15,"San Acacia",73.85,81.35,0
2019-09-15,"San Acacia",73.85,81.45,0
2019-09-15,"San Acacia",73.85,81.55,0
2019-09-15,"San Acacia",73.85,81.65,0
2019-09-15,"San Acacia",73.85,81.75,0
2019-09-15,"San Acacia",73.85,81.85,0
2019-09-15,"San Acacia",73.85,81.95,0
2019-09-15,"San Acacia",73.85,82.05,0
2019-09-15,"San Acacia",73.85,82.15,0
2019-09-15,"San Acacia",73.85,82.25,0
2019-09-15,"San Acacia",73.85,82.35,0
2019-09-15,"San Acacia",73.85,82.45,0
2019-09-15,"San Acacia",73.85,82.55,0
2019-09-15,"San Acacia",73.85,82.65,0
2019-09-15,"San Acacia",73.85,82.75,0
2019-09-15,"San Acacia",73.85,82.85,0
2019-09-15,"San Acacia",73.85,82.95,0
2019-09-15,"San Acacia",73.85,83.05,0
2019-09-15,"San Acacia",73.85,83.15,0
2019-09-15,"San Acacia",73.85,83.25,0
2019-09-15,"San Acacia",73.85,83.35,0
2019-09-15,"San Acacia",73.85,83.45,0
2019-09-15,"San Acacia",73.85,83.55,0
2019-09-15,"San Acacia",73.85,83.65,0
2019-09-15,"San Acacia",73.85,83.75,0
2019-09-15,"San Acacia",73.85,83.85,0
2019-09-15,"San Acacia",73.85,83.95,0
2019-09-15,"San Acacia",73.85,84.05,0
2019-09-15,"San Acacia",73.85,84.15,0
2019-09-15,"San Acacia",73.85,84.25,0
2019-09-15,"San Acacia",73.85,84.35,0
2019-09-15,"San Acacia",73.85,84.45,0
2019-09-15,"San Acacia",73.85,84.55,0
2019-09-15,"San Acacia",73.85,84.65,0
2019-09-15,"San Acacia",73.85,84.75,0
2019-09-15,"San Acacia",73.85,84.85,0
2019-09-15,"San Acacia",73.85,84.95,0
2019-09-15,"San Acacia",73.85,85.05,0
2019-09-15,"San Acacia",73.85,85.15,0
2019-09-15,"San Acacia",73.85,85.25,0
2019-09-15,"San Acacia",73.85,85.35,0
2019-09-15,"San Acacia",73.85,85.45,0
2019-09-15,"San Acacia",73.85,85.55,0
2019-09-15,"San Acacia",73.85,85.65,0
2019-09-15,"San Acacia",73.85,85.75,0
2019-09-15,"San Acacia",73.85,85.85,0
2019-09-15,"San Acacia",73.85,85.95,0
2019-09-15,"San Acacia",73.85,86.05,0
2019-09-15,"San Acacia",73.85,86.15,0
2019-09-15,"San Acacia",73.85,86.25,0
2019-09-15,"San Acacia",73.85,86.35,0
2019-09-15,"San Acacia",73.85,86.45,0
2019-09-15,"San Acacia",73.85,86.55,0
2019-09-15,"San Acacia",73.85,86.65,0
2019-09-15,"San Acacia",73.85,86.75,0
2019-09-15,"San Acacia",73.85,86.85,0
2019-09-15,"San Acacia",73.85,86.95,0
2019-09-15,"San Acacia",73.85,87.05,0
2019-09-15,"San Acacia",73.85,87.15,0
2019-09-15,"San Acacia",73.85,87.25,0
2019-09-15,"San Acacia",73.85,87.35,0
2019-09-15,"San Acacia",73.85,87.45,0
2019-09-15,"San Acacia",73.85,87.55,0
2019-09-14,"San Acacia",73.84,88.61,0
2019-09-14,"San Acacia",73.84,73.84,0
2019-09-14,"San Acacia",73.84,73.94,0
2019-09-14,"San Acacia",73.84,74.04,0
2019-09-14,"San Acacia",73.84,74.14,0
2019-09-14,"San Acacia",73.84,74.24,0
2019-09-14,"San Acacia",73.84,74.34,0
2019-09-14,"San Acacia",73.84,74.44,0
2019-09-14,"San Acacia",73.84,74.54,0
2019-09-14,"San Acacia",73.84,74.64,0
2019-09-14,"San Acacia",73.84,74.74,0
2019-09-14,"San Acacia",73.84,74.84,0
2019-09-14,"San Acacia",73.84,74.94,0
2019-09-14,"San Acacia",73.84,75.04,0
2019-09-14,"San Acacia",73.84,75.14,0
2019-09-14,"San Acacia",73.84,75.24,0
2019-09-14,"San Acacia",73.84,75.34,0
2019-09-14,"San Acacia",73.84,75.44,0
2019-09-14,"San Acacia",73.84,75.54,0
2019-09-14,"San Acacia",73.84,75.64,0
2019-09-14,"San Acacia",73.84,75.74,0
2019-09-14,"San Acacia",73.84,75.84,0
2019-09-14,"San Acacia",73.84,75.94,0
2019-09-14,"San Acacia",73.84,76.04,0
2019-09-14,"San Acacia",73.84,76.14,0
2019-09-14,"San Acacia",73.84,76.24,0
2019-09-14,"San Acacia",73.84,76.34,0
2019-09-14,"San Acacia",73.84,76.44,0
2019-09-14,"San Acacia",73.84,76.54,0
2019-09-14,"San Acacia",73.84,76.64,0
2019-09-14,"San Acacia",73.84,76.74,0
2019-09-14,"San Acacia",73.84,76.84,0
2019-09-14,"San Acacia",73.84,76.94,0
2019-09-14,"San Acacia",73.84,77.04,0
2019-09-14,"San Acacia",73.84,77.14,0
2019-09-14,"San Acacia",73.84,77.24,0
2019-09-14,"San Acacia",73.84,77.34,0
2019-09-14,"San Acacia",73.84,77.44,0
2019-09-14,"San Acacia",73.84,77.54,0
2019-09-14,"San Acacia",73.84,77.64,0
2019-09-14,"San Acacia",73.84,77.74,0
2019-09-14,"San Acacia",73.84,77.84,0
2019-09-14,"San Acacia",73.84,77.94,0
2019-09-14,"San Acacia",73.84,78.04,0
2019-09-14,"San Acacia",73.84,78.14,0
2019-09-14,"San Acacia",73.84,78.24,0
2019-09-14,"San Acacia",73.84,78.34,0
2019-09-14,"San Acacia",73.84,78.44,0
2019-09-14,"San Acacia",73.84,78.54,0
2019-09-14,"San Acacia",73.84,78.64,0
2019-09-14,"San Acacia",73.84,78.74,0
2019-09-14,"San Acacia",73.84,78.84,0
2019-09-14,"San Acacia",73.84,78.94,0
2019-09-14,"San Acacia",73.84,79.04,0
2019-09-14,"San Acacia",73.84,79.14,0
2019-09-14,"San Acacia",73.84,79.24,0
2019-09-14,"San Acacia",73.84,79.34,0
2019-09-14,"San Acacia",73.84,79.44,0
2019-09-14,"San Acacia",73.84,79.54,0
2019-09-14,"San Acacia",73.84,79.64,0
2019-09-14,"San Acacia",73.84,79.74,0
2019-09-14,"San Acacia",73.84,79.84,0
2019-09-14,"San Acacia",73.84,79.94,0
2019-09-14,"San Acacia",73.84,80.04,0
2019-09-14,"San Acacia",73.84,80.14,0
2019-09-14,"San Acacia",73.84,80.24,0
2019-09-14,"San Acacia",73.84,80.34,0
2019-09-14,"San Acacia",73.84,80.44,0
2019-09-14,"San Acacia",73.84,80.54,0
2019-09-14,"San Acacia",73.84,80.64,0
2019-09-14,"San Acacia",73.84,80.74,0
2019-09-14,"San Acacia",73.84,80.84,0
2019-09-14,"San Acacia",73.84,80.94,0
2019-09-14,"San Acacia",73.84,81.04,0
2019-09-14,"San Acacia",73.84,81.14,0
2019-09-14,"San Acacia",73.84,81.24,0
2019-09-14,"San Acacia",73.84,81.34,0
2019-09-14,"San Acacia",73.84,81.44,0
2019-09-14,"San Acacia",73.84,81.54,0
2019-09-14,"San Acacia",73.84,81.64,0
2019-09-14,"San Acacia",73.84,81.74,0
2019-09-14,"San Acacia",73.84,81.84,0
2019-09-14,"San Acacia",73.84,81.94,0
2019-09-14,"San Acacia",73.84,82.04,0
2019-09-14,"San Acacia",73.84,82.14,0
2019-09-14,"San Acacia",73.84,82.24,0
2019-09-14,"San Acacia",73.84,82.34,0
2019-09-14,"San Acacia",73.84,82.44,0
2019-09-14,"San Acacia",73.84,82.54,0
2019-09-14,"San Acacia",73.84,82.64,0
2019-09-14,"San Acacia",73.84,82.74,0
2019-09-14,"San Acacia",73.84,82.84,0
2019-09-14,"San Acacia",73.84,82.94,0
2019-09-14,"San Acacia",73.84,83.04,0
2019-09-14,"San Acacia",73.84,83.14,0
2019-09-14,"San Acacia",73.84,83.24,0
2019-09-14,"San Acacia",73.84,83.34,0
2019-09-14,"San Acacia",73.84,83.44,0
2019-09-14,"San Acacia",73.84,83.54,0
2019-09-14,"San Acacia",73.84,83.64,0
2019-09-14,"San Acacia",73.84,83.74,0
2019-09-14,"San Acacia",73.84,83.84,0
2019-09-14,"San Acacia",73.84,83.94,0
2019-09-14,"San Acacia",73.84,84.04,0
2019-09-14,"San Acacia",73.84,84.14,0
2019-09-14,"San Acacia",73.84,84.24,0
2019-09-14,"San Acacia",73.84,84.34,0
2019-09-14,"San Acacia",73.84,84.44,0
2019-09-14,"San Acacia",73.84,84.54,0
2019-09-14,"San Acacia",73.84,84.64,0
2019-09-14,"San Acacia",73.84,84.74,0
2019-09-14,"San Acacia",73.84,84.84,0
2019-09-14,"San Acacia",73.84,84.94,0
2019-09-14,"San Acacia",73.84,85.04,0
2019-09-14,"San Acacia",73.84,85.14,0
2019-09-14,"San Acacia",73.84,85.24,0
2019-09-14,"San Acacia",73.84,85.34,0
2019-09-14,"San Acacia",73.84,85.44,0
2019-09-14,"San Acacia",73.84,85.54,0
2019-09-14,"San Acacia",73.84,85.64,0
2019-09-14,"San Acacia",73.84,85.74,0
2019-09-14,"San Acacia",73.84,85.84,0
2019-09-14,"San Acacia",73.84,85.94,0
2019-09-14,"San Acacia",73.84,86.04,0
2019-09-14,"San Acacia",73.84,86.14,0
2019-09-14,"San Acacia",73.84,86.24,0
2019-09-14,"San Acacia",73.84,86.34,0
2019-09-14,"San Acacia",73.84,86.44,0
2019-09-14,"San Acacia",73.84,86.54,0
2019-09-14,"San Acacia",73.84,86.64,0
2019-09-14,"San Acacia",73.84,86.74,0
2019-09-14,"San Acacia",73.84,86.84,0
2019-09-14,"San Acacia",73.84,86.94,0
2019-09-14,"San Acacia",73.84,87.04,0
2019-09-14,"San Acacia",73.84,87.14,0
2019-09-14,"San Acacia",73.84,87.24,0
2019-09-14,"San Acacia",73.84,87.34,0
2019-09-14,"San Acacia",73.84,87.44,0
2019-09-14,"San Acacia",73.84,87.54,0
2019-09-14,"San Acacia",73.84,87.64,0
2019-09-14,"San Acacia",73.84,87.74,0
2019-09-14,"San Acacia",73.84,87.84,0
2019-09-14,"San Acacia",73.84,87.94,0
2019-09-14,"San Acacia",73.84,88.04,0
2019-09-14,"San Acacia",73.84,88.14,0
2019-09-14,"San Acacia",73.84,88.24,0
2019-09-14,"San Acacia",73.84,88.34,0
2019-09-14,"San Acacia",73.84,88.44,0
2019-09-14,"San Acacia",73.84,88.54,0
2019-09-06,"San Acacia",74.5,88.8,0
2019-09-06,"San Acacia",74.5,74.5,0
2019-09-06,"San Acacia",74.5,74.6,0
2019-09-06,"San Acacia",74.5,74.7,0
2019-09-06,"San Acacia",74.5,74.8,0
2019-09-06,"San Acacia",74.5,74.9,0
2019-09-06,"San Acacia",74.5,75,0
2019-09-06,"San Acacia",74.5,75.1,0
2019-09-06,"San Acacia",74.5,75.2,0
2019-09-06,"San Acacia",74.5,75.3,0
2019-09-06,"San Acacia",74.5,75.4,0
2019-09-06,"San Acacia",74.5,75.5,0
2019-09-06,"San Acacia",74.5,75.6,0
2019-09-06,"San Acacia",74.5,75.7,0
2019-09-06,"San Acacia",74.5,75.8,0
2019-09-06,"San Acacia",74.5,75.9,0
2019-09-06,"San Acacia",74.5,76,0
2019-09-06,"San Acacia",74.5,76.1,0
2019-09-06,"San Acacia",74.5,76.2,0
2019-09-06,"San Acacia",74.5,76.3,0
2019-09-06,"San Acacia",74.5,76.4,0
2019-09-06,"San Acacia",74.5,76.5,0
2019-09-06,"San Acacia",74.5,76.6,0
2019-09-06,"San Acacia",74.5,76.7,0
2019-09-06,"San Acacia",74.5,76.8,0
2019-09-06,"San Acacia",74.5,76.9,0
2019-09-06,"San Acacia",74.5,77,0
2019-09-06,"San Acacia",74.5,77.1,0
2019-09-06,"San Acacia",74.5,77.2,0
2019-09-06,"San Acacia",74.5,77.3,0
2019-09-06,"San Acacia",74.5,77.4,0
2019-09-06,"San Acacia",74.5,77.5,0
2019-09-06,"San Acacia",74.5,77.6,0
2019-09-06,"San Acacia",74.5,77.7,0
2019-09-06,"San Acacia",74.5,77.8,0
2019-09-06,"San Acacia",74.5,77.9,0
2019-09-06,"San Acacia",74.5,78,0
2019-09-06,"San Acacia",74.5,78.1,0
2019-09-06,"San Acacia",74.5,78.2,0
2019-09-06,"San Acacia",74.5,78.3,0
2019-09-06,"San Acacia",74.5,78.4,0
2019-09-06,"San Acacia",74.5,78.5,0
2019-09-06,"San Acacia",74.5,78.6,0
2019-09-06,"San Acacia",74.5,78.7,0
2019-09-06,"San Acacia",74.5,78.8,0
2019-09-06,"San Acacia",74.5,78.9,0
2019-09-06,"San Acacia",74.5,79,0
2019-09-06,"San Acacia",74.5,79.1,0
2019-09-06,"San Acacia",74.5,79.2,0
2019-09-06,"San Acacia",74.5,79.3,0
2019-09-06,"San Acacia",74.5,79.4,0
2019-09-06,"San Acacia",74.5,79.5,0
2019-09-06,"San Acacia",74.5,79.6,0
2019-09-06,"San Acacia",74.5,79.7,0
2019-09-06,"San Acacia",74.5,79.8,0
2019-09-06,"San Acacia",74.5,79.9,0
2019-09-06,"San Acacia",74.5,80,0
2019-09-06,"San Acacia",74.5,80.1,0
2019-09-06,"San Acacia",74.5,80.2,0
2019-09-06,"San Acacia",74.5,80.3,0
2019-09-06,"San Acacia",74.5,80.4,0
2019-09-06,"San Acacia",74.5,80.5,0
2019-09-06,"San Acacia",74.5,80.6,0
2019-09-06,"San Acacia",74.5,80.7,0
2019-09-06,"San Acacia",74.5,80.8,0
2019-09-06,"San Acacia",74.5,80.9,0
2019-09-06,"San Acacia",74.5,81,0
2019-09-06,"San Acacia",74.5,81.1,0
2019-09-06,"San Acacia",74.5,81.2,0
2019-09-06,"San Acacia",74.5,81.3,0
2019-09-06,"San Acacia",74.5,81.4,0
2019-09-06,"San Acacia",74.5,81.5,0
2019-09-06,"San Acacia",74.5,81.6,0
2019-09-06,"San Acacia",74.5,81.7,0
2019-09-06,"San Acacia",74.5,81.8,0
2019-09-06,"San Acacia",74.5,81.9,0
2019-09-06,"San Acacia",74.5,82,0
2019-09-06,"San Acacia",74.5,82.1,0
2019-09-06,"San Acacia",74.5,82.2,0
2019-09-06,"San Acacia",74.5,82.3,0
2019-09-06,"San Acacia",74.5,82.4,0
2019-09-06,"San Acacia",74.5,82.5,0
2019-09-06,"San Acacia",74.5,82.6,0
2019-09-06,"San Acacia",74.5,82.7,0
2019-09-06,"San Acacia",74.5,82.8,0
2019-09-06,"San Acacia",74.5,82.9,0
2019-09-06,"San Acacia",74.5,83,0
2019-09-06,"San Acacia",74.5,83.1,0
2019-09-06,"San Acacia",74.5,83.2,0
2019-09-06,"San Acacia",74.5,83.3,0
2019-09-06,"San Acacia",74.5,83.4,0
2019-09-06,"San Acacia",74.5,83.5,0
2019-09-06,"San Acacia",74.5,83.6,0
2019-09-06,"San Acacia",74.5,83.7,0
2019-09-06,"San Acacia",74.5,83.8,0
2019-09-06,"San Acacia",74.5,83.9,0
2019-09-06,"San Acacia",74.5,84,0
2019-09-06,"San Acacia",74.5,84.1,0
2019-09-06,"San Acacia",74.5,84.2,0
2019-09-06,"San Acacia",74.5,84.3,0
2019-09-06,"San Acacia",74.5,84.4,0
2019-09-06,"San Acacia",74.5,84.5,0
2019-09-06,"San Acacia",74.5,84.6,0
2019-09-06,"San Acacia",74.5,84.7,0
2019-09-06,"San Acacia",74.5,84.8,0
2019-09-06,"San Acacia",74.5,84.9,0
2019-09-06,"San Acacia",74.5,85,0
2019-09-06,"San Acacia",74.5,85.1,0
2019-09-06,"San Acacia",74.5,85.2,0
2019-09-06,"San Acacia",74.5,85.3,0
2019-09-06,"San Acacia",74.5,85.4,0
2019-09-06,"San Acacia",74.5,85.5,0
2019-09-06,"San Acacia",74.5,85.6,0
2019-09-06,"San Acacia",74.5,85.7,0
2019-09-06,"San Acacia",74.5,85.8,0
2019-09-06,"San Acacia",74.5,85.9,0
2019-09-06,"San Acacia",74.5,86,0
2019-09-06,"San Acacia",74.5,86.1,0
2019-09-06,"San Acacia",74.5,86.2,0
2019-09-06,"San Acacia",74.5,86.3,0
2019-09-06,"San Acacia",74.5,86.4,0
2019-09-06,"San Acacia",74.5,86.5,0
2019-09-06,"San Acacia",74.5,86.6,0
2019-09-06,"San Acacia",74.5,86.7,0
2019-09-06,"San Acacia",74.5,86.8,0
2019-09-06,"San Acacia",74.5,86.9,0
2019-09-06,"San Acacia",74.5,87,0
2019-09-06,"San Acacia",74.5,87.1,0
2019-09-06,"San Acacia",74.5,87.2,0
2019-09-06,"San Acacia",74.5,87.3,0
2019-09-06,"San Acacia",74.5,87.4,0
2019-09-06,"San Acacia",74.5,87.5,0
2019-09-06,"San Acacia",74.5,87.6,0
2019-09-06,"San Acacia",74.5,87.7,0
2019-09-06,"San Acacia",74.5,87.8,0
2019-09-06,"San Acacia",74.5,87.9,0
2019-09-06,"San Acacia",74.5,88,0
2019-09-06,"San Acacia",74.5,88.1,0
2019-09-06,"San Acacia",74.5,88.2,0
2019-09-06,"San Acacia",74.5,88.3,0
2019-09-06,"San Acacia",74.5,88.4,0
2019-09-06,"San Acacia",74.5,88.5,0
2019-09-06,"San Acacia",74.5,88.6,0
2019-09-06,"San Acacia",74.5,88.7,0
2019-09-06,"San Acacia",74.5,88.8,0
2019-09-07,"San Acacia",74.35,89.29,0
2019-09-07,"San Acacia",74.35,74.35,0
2019-09-07,"San Acacia",74.35,74.45,0
2019-09-07,"San Acacia",74.35,74.55,0
2019-09-07,"San Acacia",74.35,74.65,0
2019-09-07,"San Acacia",74.35,74.75,0
2019-09-07,"San Acacia",74.35,74.85,0
2019-09-07,"San Acacia",74.35,74.95,0
2019-09-07,"San Acacia",74.35,75.05,0
2019-09-07,"San Acacia",74.35,75.15,0
2019-09-07,"San Acacia",74.35,75.25,0
2019-09-07,"San Acacia",74.35,75.35,0
2019-09-07,"San Acacia",74.35,75.45,0
2019-09-07,"San Acacia",74.35,75.55,0
2019-09-07,"San Acacia",74.35,75.65,0
2019-09-07,"San Acacia",74.35,75.75,0
2019-09-07,"San Acacia",74.35,75.85,0
2019-09-07,"San Acacia",74.35,75.95,0
2019-09-07,"San Acacia",74.35,76.05,0
2019-09-07,"San Acacia",74.35,76.15,0
2019-09-07,"San Acacia",74.35,76.25,0
