"Date","DownStreamSeg","UpstreamSeg","RMTenthDry","Dry"
2020-10-27,152.51,158.54,152.71,0
2020-10-27,152.51,158.54,152.81,0
2020-10-27,152.51,158.54,152.91,0
2020-10-27,152.51,158.54,153.01,0
2020-10-27,152.51,158.54,153.11,0
2020-10-27,152.51,158.54,153.21,0
2020-10-27,152.51,158.54,153.31,0
2020-10-27,152.51,158.54,153.41,0
2020-10-27,152.51,158.54,153.51,0
2020-10-27,152.51,158.54,153.61,0
2020-10-27,152.51,158.54,153.71,0
2020-10-27,152.51,158.54,153.81,0
2020-10-27,152.51,158.54,153.91,0
2020-10-27,152.51,158.54,154.01,0
2020-10-27,152.51,158.54,154.11,0
2020-10-27,152.51,158.54,154.21,0
2020-10-27,152.51,158.54,154.31,0
2020-10-27,152.51,158.54,154.41,0
2020-10-27,152.51,158.54,154.51,0
2020-10-27,152.51,158.54,154.61,0
2020-10-27,152.51,158.54,154.71,0
2020-10-27,152.51,158.54,154.81,0
2020-10-27,152.51,158.54,154.91,0
2020-10-27,152.51,158.54,155.01,0
2020-10-27,152.51,158.54,155.11,0
2020-10-27,152.51,158.54,155.21,0
2020-10-27,152.51,158.54,155.31,0
2020-10-27,152.51,158.54,155.41,0
2020-10-27,152.51,158.54,155.51,0
2020-10-27,152.51,158.54,155.61,0
2020-10-27,152.51,158.54,155.71,0
2020-10-27,152.51,158.54,155.81,0
2020-10-27,152.51,158.54,155.91,0
2020-10-27,152.51,158.54,156.01,0
2020-10-27,152.51,158.54,156.11,0
2020-10-27,152.51,158.54,156.21,0
2020-10-27,152.51,158.54,156.31,0
2020-10-27,152.51,158.54,156.41,0
2020-10-27,152.51,158.54,156.51,0
2020-10-27,152.51,158.54,156.61,0
2020-10-27,152.51,158.54,156.71,0
2020-10-27,152.51,158.54,156.81,0
2020-10-27,152.51,158.54,156.91,0
2020-10-27,152.51,158.54,157.01,0
2020-10-27,152.51,158.54,157.11,0
2020-10-27,152.51,158.54,157.21,0
2020-10-27,152.51,158.54,157.31,0
2020-10-27,152.51,158.54,157.41,0
2020-10-27,152.51,158.54,157.51,0
2020-10-27,152.51,158.54,157.61,0
2020-10-27,152.51,158.54,157.71,0
2020-10-27,152.51,158.54,157.81,0
2020-10-27,152.51,158.54,157.91,0
2020-10-27,152.51,158.54,158.01,0
2020-10-27,152.51,158.54,158.11,0
2020-10-27,152.51,158.54,158.21,0
2020-10-27,152.51,158.54,158.31,0
2020-10-27,152.51,158.54,158.41,0
2020-10-27,152.51,158.54,158.51,0
2020-10-28,152.51,158.54,152.51,0
2020-10-28,152.51,158.54,152.61,0
2020-10-28,152.51,158.54,152.71,0
2020-10-28,152.51,158.54,152.81,0
2020-10-28,152.51,158.54,152.91,0
2020-10-28,152.51,158.54,153.01,0
2020-10-28,152.51,158.54,153.11,0
2020-10-28,152.51,158.54,153.21,0
2020-10-28,152.51,158.54,153.31,0
2020-10-28,152.51,158.54,153.41,0
2020-10-28,152.51,158.54,153.51,0
2020-10-28,152.51,158.54,153.61,0
2020-10-28,152.51,158.54,153.71,0
2020-10-28,152.51,158.54,153.81,0
2020-10-28,152.51,158.54,153.91,0
2020-10-28,152.51,158.54,154.01,0
2020-10-28,152.51,158.54,154.11,0
2020-10-28,152.51,158.54,154.21,0
2020-10-28,152.51,158.54,154.31,0
2020-10-28,152.51,158.54,154.41,0
2020-10-28,152.51,158.54,154.51,0
2020-10-28,152.51,158.54,154.61,0
2020-10-28,152.51,158.54,154.71,0
2020-10-28,152.51,158.54,154.81,0
2020-10-28,152.51,158.54,154.91,0
2020-10-28,152.51,158.54,155.01,0
2020-10-28,152.51,158.54,155.11,0
2020-10-28,152.51,158.54,155.21,0
2020-10-28,152.51,158.54,155.31,0
2020-10-28,152.51,158.54,155.41,0
2020-10-28,152.51,158.54,155.51,0
2020-10-28,152.51,158.54,155.61,0
2020-10-28,152.51,158.54,155.71,0
2020-10-28,152.51,158.54,155.81,0
2020-10-28,152.51,158.54,155.91,0
2020-10-28,152.51,158.54,156.01,0
2020-10-28,152.51,158.54,156.11,0
2020-10-28,152.51,158.54,156.21,0
2020-10-28,152.51,158.54,156.31,0
2020-10-28,152.51,158.54,156.41,0
2020-10-28,152.51,158.54,156.51,0
2020-10-28,152.51,158.54,156.61,0
2020-10-28,152.51,158.54,156.71,0
2020-10-28,152.51,158.54,156.81,0
2020-10-28,152.51,158.54,156.91,0
2020-10-28,152.51,158.54,157.01,0
2020-10-28,152.51,158.54,157.11,0
2020-10-28,152.51,158.54,157.21,0
2020-10-28,152.51,158.54,157.31,0
2020-10-28,152.51,158.54,157.41,0
2020-10-28,152.51,158.54,157.51,0
2020-10-28,152.51,158.54,157.61,0
2020-10-28,152.51,158.54,157.71,0
2020-10-28,152.51,158.54,157.81,0
2020-10-28,152.51,158.54,157.91,0
2020-10-28,152.51,158.54,158.01,0
2020-10-28,152.51,158.54,158.11,0
2020-10-28,152.51,158.54,158.21,0
2020-10-28,152.51,158.54,158.31,0
2020-10-28,152.51,158.54,158.41,0
2020-10-28,152.51,158.54,158.51,0
2020-10-29,152.51,158.26,152.51,0
2020-10-29,152.51,158.26,152.61,0
2020-10-29,152.51,158.26,152.71,0
2020-10-29,152.51,158.26,152.81,0
2020-10-29,152.51,158.26,152.91,0
2020-10-29,152.51,158.26,153.01,0
2020-10-29,152.51,158.26,153.11,0
2020-10-29,152.51,158.26,153.21,0
2020-10-29,152.51,158.26,153.31,0
2020-10-29,152.51,158.26,153.41,0
2020-10-29,152.51,158.26,153.51,0
2020-10-29,152.51,158.26,153.61,0
2020-10-29,152.51,158.26,153.71,0
2020-10-29,152.51,158.26,153.81,0
2020-10-29,152.51,158.26,153.91,0
2020-10-29,152.51,158.26,154.01,0
2020-10-29,152.51,158.26,154.11,0
2020-10-29,152.51,158.26,154.21,0
2020-10-29,152.51,158.26,154.31,0
2020-10-29,152.51,158.26,154.41,0
2020-10-29,152.51,158.26,154.51,0
2020-10-29,152.51,158.26,154.61,0
2020-10-29,152.51,158.26,154.71,0
2020-10-29,152.51,158.26,154.81,0
2020-10-29,152.51,158.26,154.91,0
2020-10-29,152.51,158.26,155.01,0
2020-10-29,152.51,158.26,155.11,0
2020-10-29,152.51,158.26,155.21,0
2020-10-29,152.51,158.26,155.31,0
2020-10-29,152.51,158.26,155.41,0
2020-10-29,152.51,158.26,155.51,0
2020-10-29,152.51,158.26,155.61,0
2020-10-29,152.51,158.26,155.71,0
2020-10-29,152.51,158.26,155.81,0
2020-10-29,152.51,158.26,155.91,0
2020-10-29,152.51,158.26,156.01,0
2020-10-29,152.51,158.26,156.11,0
2020-10-29,152.51,158.26,156.21,0
2020-10-29,152.51,158.26,156.31,0
2020-10-29,152.51,158.26,156.41,0
2020-10-29,152.51,158.26,156.51,0
2020-10-29,152.51,158.26,156.61,0
2020-10-29,152.51,158.26,156.71,0
2020-10-29,152.51,158.26,156.81,0
2020-10-29,152.51,158.26,156.91,0
2020-10-29,152.51,158.26,157.01,0
2020-10-29,152.51,158.26,157.11,0
2020-10-29,152.51,158.26,157.21,0
2020-10-29,152.51,158.26,157.31,0
2020-10-29,152.51,158.26,157.41,0
2020-10-29,152.51,158.26,157.51,0
2020-10-29,152.51,158.26,157.61,0
2020-10-29,152.51,158.26,157.71,0
2020-10-29,152.51,158.26,157.81,0
2020-10-29,152.51,158.26,157.91,0
2020-10-29,152.51,158.26,158.01,0
2020-10-29,152.51,158.26,158.11,0
2020-10-29,152.51,158.26,158.21,0
2020-10-30,152.51,158.26,152.51,0
2020-10-30,152.51,158.26,152.61,0
2020-10-30,152.51,158.26,152.71,0
2020-10-30,152.51,158.26,152.81,0
2020-10-30,152.51,158.26,152.91,0
2020-10-30,152.51,158.26,153.01,0
2020-10-30,152.51,158.26,153.11,0
2020-10-30,152.51,158.26,153.21,0
2020-10-30,152.51,158.26,153.31,0
2020-10-30,152.51,158.26,153.41,0
2020-10-30,152.51,158.26,153.51,0
2020-10-30,152.51,158.26,153.61,0
2020-10-30,152.51,158.26,153.71,0
2020-10-30,152.51,158.26,153.81,0
2020-10-30,152.51,158.26,153.91,0
2020-10-30,152.51,158.26,154.01,0
2020-10-30,152.51,158.26,154.11,0
2020-10-30,152.51,158.26,154.21,0
2020-10-30,152.51,158.26,154.31,0
2020-10-30,152.51,158.26,154.41,0
2020-10-30,152.51,158.26,154.51,0
2020-10-30,152.51,158.26,154.61,0
2020-10-30,152.51,158.26,154.71,0
2020-10-30,152.51,158.26,154.81,0
2020-10-30,152.51,158.26,154.91,0
2020-10-30,152.51,158.26,155.01,0
2020-10-30,152.51,158.26,155.11,0
2020-10-30,152.51,158.26,155.21,0
2020-10-30,152.51,158.26,155.31,0
2020-10-30,152.51,158.26,155.41,0
2020-10-30,152.51,158.26,155.51,0
2020-10-30,152.51,158.26,155.61,0
2020-10-30,152.51,158.26,155.71,0
2020-10-30,152.51,158.26,155.81,0
2020-10-30,152.51,158.26,155.91,0
2020-10-30,152.51,158.26,156.01,0
2020-10-30,152.51,158.26,156.11,0
2020-10-30,152.51,158.26,156.21,0
2020-10-30,152.51,158.26,156.31,0
2020-10-30,152.51,158.26,156.41,0
2020-10-30,152.51,158.26,156.51,0
2020-10-30,152.51,158.26,156.61,0
2020-10-30,152.51,158.26,156.71,0
2020-10-30,152.51,158.26,156.81,0
2020-10-30,152.51,158.26,156.91,0
2020-10-30,152.51,158.26,157.01,0
2020-10-30,152.51,158.26,157.11,0
2020-10-30,152.51,158.26,157.21,0
2020-10-30,152.51,158.26,157.31,0
2020-10-30,152.51,158.26,157.41,0
2020-10-30,152.51,158.26,157.51,0
2020-10-30,152.51,158.26,157.61,0
2020-10-30,152.51,158.26,157.71,0
2020-10-30,152.51,158.26,157.81,0
2020-10-30,152.51,158.26,157.91,0
2020-10-30,152.51,158.26,158.01,0
2020-10-30,152.51,158.26,158.11,0
2020-10-30,152.51,158.26,158.21,0
2020-10-31,152.52,157.48,152.52,0
2020-10-31,152.52,157.48,152.62,0
2020-10-31,152.52,157.48,152.72,0
2020-10-31,152.52,157.48,152.82,0
2020-10-31,152.52,157.48,152.92,0
2020-10-31,152.52,157.48,153.02,0
2020-10-31,152.52,157.48,153.12,0
2020-10-31,152.52,157.48,153.22,0
2020-10-31,152.52,157.48,153.32,0
2020-10-31,152.52,157.48,153.42,0
2020-10-31,152.52,157.48,153.52,0
2020-10-31,152.52,157.48,153.62,0
2020-10-31,152.52,157.48,153.72,0
2020-10-31,152.52,157.48,153.82,0
2020-10-31,152.52,157.48,153.92,0
2020-10-31,152.52,157.48,154.02,0
2020-10-31,152.52,157.48,154.12,0
2020-10-31,152.52,157.48,154.22,0
2020-10-31,152.52,157.48,154.32,0
2020-10-31,152.52,157.48,154.42,0
2020-10-31,152.52,157.48,154.52,0
2020-10-31,152.52,157.48,154.62,0
2020-10-31,152.52,157.48,154.72,0
2020-10-31,152.52,157.48,154.82,0
2020-10-31,152.52,157.48,154.92,0
2020-10-31,152.52,157.48,155.02,0
2020-10-31,152.52,157.48,155.12,0
2020-10-31,152.52,157.48,155.22,0
2020-10-31,152.52,157.48,155.32,0
2020-10-31,152.52,157.48,155.42,0
2020-10-31,152.52,157.48,155.52,0
2020-10-31,152.52,157.48,155.62,0
2020-10-31,152.52,157.48,155.72,0
2020-10-31,152.52,157.48,155.82,0
2020-10-31,152.52,157.48,155.92,0
2020-10-31,152.52,157.48,156.02,0
2020-10-31,152.52,157.48,156.12,0
2020-10-31,152.52,157.48,156.22,0
2020-10-31,152.52,157.48,156.32,0
2020-10-31,152.52,157.48,156.42,0
2020-10-31,152.52,157.48,156.52,0
2020-10-31,152.52,157.48,156.62,0
2020-10-31,152.52,157.48,156.72,0
2020-10-31,152.52,157.48,156.82,0
2020-10-31,152.52,157.48,156.92,0
2020-10-31,152.52,157.48,157.02,0
2020-10-31,152.52,157.48,157.12,0
2020-10-31,152.52,157.48,157.22,0
2020-10-31,152.52,157.48,157.32,0
2020-10-31,152.52,157.48,157.42,0
2020-07-02,133,133.5,133,0
2020-07-02,133,133.5,133.1,0
2020-07-02,133,133.5,133.2,0
2020-07-02,133,133.5,133.3,0
2020-07-02,133,133.5,133.4,0
2020-07-02,133,133.5,133.5,0
2020-07-03,131.96,132.36,131.96,0
2020-07-03,131.96,132.36,132.06,0
2020-07-03,131.96,132.36,132.16,0
2020-07-03,131.96,132.36,132.26,0
2020-07-03,131.96,132.36,132.36,0
2020-07-04,131.93,132.28,131.93,0
2020-07-04,131.93,132.28,132.03,0
2020-07-04,131.93,132.28,132.13,0
2020-07-04,131.93,132.28,132.23,0
2020-07-05,131.9,132.28,131.9,0
2020-07-05,131.9,132.28,132,0
2020-07-05,131.9,132.28,132.1,0
2020-07-05,131.9,132.28,132.2,0
2020-07-08,132.65,133.97,132.65,0
2020-07-08,132.65,133.97,132.75,0
2020-07-08,132.65,133.97,132.85,0
2020-07-08,132.65,133.97,132.95,0
2020-07-08,132.65,133.97,133.05,0
2020-07-08,132.65,133.97,133.15,0
2020-07-08,132.65,133.97,133.25,0
2020-07-08,132.65,133.97,133.35,0
2020-07-08,132.65,133.97,133.45,0
2020-07-08,132.65,133.97,133.55,0
2020-07-08,132.65,133.97,133.65,0
2020-07-08,132.65,133.97,133.75,0
2020-07-08,132.65,133.97,133.85,0
2020-07-08,132.65,133.97,133.95,0
2020-07-09,132.7,133.75,132.7,0
2020-07-09,132.7,133.75,132.8,0
2020-07-09,132.7,133.75,132.9,0
2020-07-09,132.7,133.75,133,0
2020-07-09,132.7,133.75,133.1,0
2020-07-09,132.7,133.75,133.2,0
2020-07-09,132.7,133.75,133.3,0
2020-07-09,132.7,133.75,133.4,0
2020-07-09,132.7,133.75,133.5,0
2020-07-09,132.7,133.75,133.6,0
2020-07-09,132.7,133.75,133.7,0
2020-07-10,131.93,134.27,131.93,0
2020-07-10,131.93,134.27,132.03,0
2020-07-10,131.93,134.27,132.13,0
2020-07-10,131.93,134.27,132.23,0
2020-07-10,131.93,134.27,132.33,0
2020-07-10,131.93,134.27,132.43,0
2020-07-10,131.93,134.27,132.53,0
2020-07-10,131.93,134.27,132.63,0
2020-07-10,131.93,134.27,132.73,0
2020-07-10,131.93,134.27,132.83,0
2020-07-10,131.93,134.27,132.93,0
2020-07-10,131.93,134.27,133.03,0
2020-07-10,131.93,134.27,133.13,0
2020-07-10,131.93,134.27,133.23,0
2020-07-10,131.93,134.27,133.33,0
2020-07-10,131.93,134.27,133.43,0
2020-07-10,131.93,134.27,133.53,0
2020-07-10,131.93,134.27,133.63,0
2020-07-10,131.93,134.27,133.73,0
2020-07-10,131.93,134.27,133.83,0
2020-07-10,131.93,134.27,133.93,0
2020-07-10,131.93,134.27,134.03,0
2020-07-10,131.93,134.27,134.13,0
2020-07-10,131.93,134.27,134.23,0
2020-07-11,131.91,135.05,131.91,0
2020-07-11,131.91,135.05,132.01,0
2020-07-11,131.91,135.05,132.11,0
2020-07-11,131.91,135.05,132.21,0
2020-07-11,131.91,135.05,132.31,0
2020-07-11,131.91,135.05,132.41,0
2020-07-11,131.91,135.05,132.51,0
2020-07-11,131.91,135.05,132.61,0
2020-07-11,131.91,135.05,132.71,0
2020-07-11,131.91,135.05,132.81,0
2020-07-11,131.91,135.05,132.91,0
2020-07-11,131.91,135.05,133.01,0
2020-07-11,131.91,135.05,133.11,0
2020-07-11,131.91,135.05,133.21,0
2020-07-11,131.91,135.05,133.31,0
2020-07-11,131.91,135.05,133.41,0
2020-07-11,131.91,135.05,133.51,0
2020-07-11,131.91,135.05,133.61,0
2020-07-11,131.91,135.05,133.71,0
2020-07-11,131.91,135.05,133.81,0
2020-07-11,131.91,135.05,133.91,0
2020-07-11,131.91,135.05,134.01,0
2020-07-11,131.91,135.05,134.11,0
2020-07-11,131.91,135.05,134.21,0
2020-07-11,131.91,135.05,134.31,0
2020-07-11,131.91,135.05,134.41,0
2020-07-11,131.91,135.05,134.51,0
2020-07-11,131.91,135.05,134.61,0
2020-07-11,131.91,135.05,134.71,0
2020-07-11,131.91,135.05,134.81,0
2020-07-11,131.91,135.05,134.91,0
2020-07-11,131.91,135.05,135.01,0
2020-07-12,131.93,135.35,131.93,0
2020-07-12,131.93,135.35,132.03,0
2020-07-12,131.93,135.35,132.13,0
2020-07-12,131.93,135.35,132.23,0
2020-07-12,131.93,135.35,132.33,0
2020-07-12,131.93,135.35,132.43,0
2020-07-12,131.93,135.35,132.53,0
2020-07-12,131.93,135.35,132.63,0
2020-07-12,131.93,135.35,132.73,0
2020-07-12,131.93,135.35,132.83,0
2020-07-12,131.93,135.35,132.93,0
2020-07-12,131.93,135.35,133.03,0
2020-07-12,131.93,135.35,133.13,0
2020-07-12,131.93,135.35,133.23,0
2020-07-12,131.93,135.35,133.33,0
2020-07-12,131.93,135.35,133.43,0
2020-07-12,131.93,135.35,133.53,0
2020-07-12,131.93,135.35,133.63,0
2020-07-12,131.93,135.35,133.73,0
2020-07-12,131.93,135.35,133.83,0
2020-07-12,131.93,135.35,133.93,0
2020-07-12,131.93,135.35,134.03,0
2020-07-12,131.93,135.35,134.13,0
2020-07-12,131.93,135.35,134.23,0
2020-07-12,131.93,135.35,134.33,0
2020-07-12,131.93,135.35,134.43,0
2020-07-12,131.93,135.35,134.53,0
2020-07-12,131.93,135.35,134.63,0
2020-07-12,131.93,135.35,134.73,0
2020-07-12,131.93,135.35,134.83,0
2020-07-12,131.93,135.35,134.93,0
2020-07-12,131.93,135.35,135.03,0
2020-07-12,131.93,135.35,135.13,0
2020-07-12,131.93,135.35,135.23,0
2020-07-12,131.93,135.35,135.33,0
2020-07-13,131.92,135.68,131.92,0
2020-07-13,131.92,135.68,132.02,0
2020-07-13,131.92,135.68,132.12,0
2020-07-13,131.92,135.68,132.22,0
2020-07-13,131.92,135.68,132.32,0
2020-07-13,131.92,135.68,132.42,0
2020-07-13,131.92,135.68,132.52,0
2020-07-13,131.92,135.68,132.62,0
2020-07-13,131.92,135.68,132.72,0
2020-07-13,131.92,135.68,132.82,0
2020-07-13,131.92,135.68,132.92,0
2020-07-13,131.92,135.68,133.02,0
2020-07-13,131.92,135.68,133.12,0
2020-07-13,131.92,135.68,133.22,0
2020-07-13,131.92,135.68,133.32,0
2020-07-13,131.92,135.68,133.42,0
2020-07-13,131.92,135.68,133.52,0
2020-07-13,131.92,135.68,133.62,0
2020-07-13,131.92,135.68,133.72,0
2020-07-13,131.92,135.68,133.82,0
2020-07-13,131.92,135.68,133.92,0
2020-07-13,131.92,135.68,134.02,0
2020-07-13,131.92,135.68,134.12,0
2020-07-13,131.92,135.68,134.22,0
2020-07-13,131.92,135.68,134.32,0
2020-07-13,131.92,135.68,134.42,0
2020-07-13,131.92,135.68,134.52,0
2020-07-13,131.92,135.68,134.62,0
2020-07-13,131.92,135.68,134.72,0
2020-07-13,131.92,135.68,134.82,0
2020-07-13,131.92,135.68,134.92,0
2020-07-13,131.92,135.68,135.02,0
2020-07-13,131.92,135.68,135.12,0
2020-07-13,131.92,135.68,135.22,0
2020-07-13,131.92,135.68,135.32,0
2020-07-13,131.92,135.68,135.42,0
2020-07-13,131.92,135.68,135.52,0
2020-07-13,131.92,135.68,135.62,0
2020-07-14,131.92,135.7,131.92,0
2020-07-14,131.92,135.7,132.02,0
2020-07-14,131.92,135.7,132.12,0
2020-07-14,131.92,135.7,132.22,0
2020-07-14,131.92,135.7,132.32,0
2020-07-14,131.92,135.7,132.42,0
2020-07-14,131.92,135.7,132.52,0
2020-07-14,131.92,135.7,132.62,0
2020-07-14,131.92,135.7,132.72,0
2020-07-14,131.92,135.7,132.82,0
2020-07-14,131.92,135.7,132.92,0
2020-07-14,131.92,135.7,133.02,0
2020-07-14,131.92,135.7,133.12,0
2020-07-14,131.92,135.7,133.22,0
2020-07-14,131.92,135.7,133.32,0
2020-07-14,131.92,135.7,133.42,0
2020-07-14,131.92,135.7,133.52,0
2020-07-14,131.92,135.7,133.62,0
2020-07-14,131.92,135.7,133.72,0
2020-07-14,131.92,135.7,133.82,0
2020-07-14,131.92,135.7,133.92,0
2020-07-14,131.92,135.7,134.02,0
2020-07-14,131.92,135.7,134.12,0
2020-07-14,131.92,135.7,134.22,0
2020-07-14,131.92,135.7,134.32,0
2020-07-14,131.92,135.7,134.42,0
2020-07-14,131.92,135.7,134.52,0
2020-07-14,131.92,135.7,134.62,0
2020-07-14,131.92,135.7,134.72,0
2020-07-14,131.92,135.7,134.82,0
2020-07-14,131.92,135.7,134.92,0
2020-07-14,131.92,135.7,135.02,0
2020-07-14,131.92,135.7,135.12,0
2020-07-14,131.92,135.7,135.22,0
2020-07-14,131.92,135.7,135.32,0
2020-07-14,131.92,135.7,135.42,0
2020-07-14,131.92,135.7,135.52,0
2020-07-14,131.92,135.7,135.62,0
2020-07-15,131.92,135.21,131.92,0
2020-07-15,131.92,135.21,132.02,0
2020-07-15,131.92,135.21,132.12,0
2020-07-15,131.92,135.21,132.22,0
2020-07-15,131.92,135.21,132.32,0
2020-07-15,131.92,135.21,132.42,0
2020-07-15,131.92,135.21,132.52,0
2020-07-15,131.92,135.21,132.62,0
2020-07-15,131.92,135.21,132.72,0
2020-07-15,131.92,135.21,132.82,0
2020-07-15,131.92,135.21,132.92,0
2020-07-15,131.92,135.21,133.02,0
2020-07-15,131.92,135.21,133.12,0
2020-07-15,131.92,135.21,133.22,0
2020-07-15,131.92,135.21,133.32,0
2020-07-15,131.92,135.21,133.42,0
2020-07-15,131.92,135.21,133.52,0
2020-07-15,131.92,135.21,133.62,0
2020-07-15,131.92,135.21,133.72,0
2020-07-15,131.92,135.21,133.82,0
2020-07-15,131.92,135.21,133.92,0
2020-07-15,131.92,135.21,134.02,0
2020-07-15,131.92,135.21,134.12,0
2020-07-15,131.92,135.21,134.22,0
2020-07-15,131.92,135.21,134.32,0
2020-07-15,131.92,135.21,134.42,0
2020-07-15,131.92,135.21,134.52,0
2020-07-15,131.92,135.21,134.62,0
2020-07-15,131.92,135.21,134.72,0
2020-07-15,131.92,135.21,134.82,0
2020-07-15,131.92,135.21,134.92,0
2020-07-15,131.92,135.21,135.02,0
2020-07-15,131.92,135.21,135.12,0
2020-07-16,131.91,134.62,131.91,0
2020-07-16,131.91,134.62,132.01,0
2020-07-16,131.91,134.62,132.11,0
2020-07-16,131.91,134.62,132.21,0
2020-07-16,131.91,134.62,132.31,0
2020-07-16,131.91,134.62,132.41,0
2020-07-16,131.91,134.62,132.51,0
2020-07-16,131.91,134.62,132.61,0
2020-07-16,131.91,134.62,132.71,0
2020-07-16,131.91,134.62,132.81,0
2020-07-16,131.91,134.62,132.91,0
2020-07-16,131.91,134.62,133.01,0
2020-07-16,131.91,134.62,133.11,0
2020-07-16,131.91,134.62,133.21,0
2020-07-16,131.91,134.62,133.31,0
2020-07-16,131.91,134.62,133.41,0
2020-07-16,131.91,134.62,133.51,0
2020-07-16,131.91,134.62,133.61,0
2020-07-16,131.91,134.62,133.71,0
2020-07-16,131.91,134.62,133.81,0
2020-07-16,131.91,134.62,133.91,0
2020-07-16,131.91,134.62,134.01,0
2020-07-16,131.91,134.62,134.11,0
2020-07-16,131.91,134.62,134.21,0
2020-07-16,131.91,134.62,134.31,0
2020-07-16,131.91,134.62,134.41,0
2020-07-16,131.91,134.62,134.51,0
2020-07-16,131.91,134.62,134.61,0
2020-07-17,131.92,134.58,131.92,0
2020-07-17,131.92,134.58,132.02,0
2020-07-17,131.92,134.58,132.12,0
2020-07-17,131.92,134.58,132.22,0
2020-07-17,131.92,134.58,132.32,0
2020-07-17,131.92,134.58,132.42,0
2020-07-17,131.92,134.58,132.52,0
2020-07-17,131.92,134.58,132.62,0
2020-07-17,131.92,134.58,132.72,0
2020-07-17,131.92,134.58,132.82,0
2020-07-17,131.92,134.58,132.92,0
2020-07-17,131.92,134.58,133.02,0
2020-07-17,131.92,134.58,133.12,0
2020-07-17,131.92,134.58,133.22,0
2020-07-17,131.92,134.58,133.32,0
2020-07-17,131.92,134.58,133.42,0
2020-07-17,131.92,134.58,133.52,0
2020-07-17,131.92,134.58,133.62,0
2020-07-17,131.92,134.58,133.72,0
2020-07-17,131.92,134.58,133.82,0
2020-07-17,131.92,134.58,133.92,0
2020-07-17,131.92,134.58,134.02,0
2020-07-17,131.92,134.58,134.12,0
2020-07-17,131.92,134.58,134.22,0
2020-07-17,131.92,134.58,134.32,0
2020-07-17,131.92,134.58,134.42,0
2020-07-17,131.92,134.58,134.52,0
2020-07-18,131.92,134.4,131.92,0
2020-07-18,131.92,134.4,132.02,0
2020-07-18,131.92,134.4,132.12,0
2020-07-18,131.92,134.4,132.22,0
2020-07-18,131.92,134.4,132.32,0
2020-07-18,131.92,134.4,132.42,0
2020-07-18,131.92,134.4,132.52,0
2020-07-18,131.92,134.4,132.62,0
2020-07-18,131.92,134.4,132.72,0
2020-07-18,131.92,134.4,132.82,0
2020-07-18,131.92,134.4,132.92,0
2020-07-18,131.92,134.4,133.02,0
2020-07-18,131.92,134.4,133.12,0
2020-07-18,131.92,134.4,133.22,0
2020-07-18,131.92,134.4,133.32,0
2020-07-18,131.92,134.4,133.42,0
2020-07-18,131.92,134.4,133.52,0
2020-07-18,131.92,134.4,133.62,0
2020-07-18,131.92,134.4,133.72,0
2020-07-18,131.92,134.4,133.82,0
2020-07-18,131.92,134.4,133.92,0
2020-07-18,131.92,134.4,134.02,0
2020-07-18,131.92,134.4,134.12,0
2020-07-18,131.92,134.4,134.22,0
2020-07-18,131.92,134.4,134.32,0
2020-07-19,131.92,133.51,131.92,0
2020-07-19,131.92,133.51,132.02,0
2020-07-19,131.92,133.51,132.12,0
2020-07-19,131.92,133.51,132.22,0
2020-07-19,131.92,133.51,132.32,0
2020-07-19,131.92,133.51,132.42,0
2020-07-19,131.92,133.51,132.52,0
2020-07-19,131.92,133.51,132.62,0
2020-07-19,131.92,133.51,132.72,0
2020-07-19,131.92,133.51,132.82,0
2020-07-19,131.92,133.51,132.92,0
2020-07-19,131.92,133.51,133.02,0
2020-07-19,131.92,133.51,133.12,0
2020-07-19,131.92,133.51,133.22,0
2020-07-19,131.92,133.51,133.32,0
2020-07-19,131.92,133.51,133.42,0
2020-07-20,131.92,132.27,131.92,0
2020-07-20,131.92,132.27,132.02,0
2020-07-20,131.92,132.27,132.12,0
2020-07-20,131.92,132.27,132.22,0
2020-08-19,132.86,134.76,132.86,0
2020-08-19,132.86,134.76,132.96,0
2020-08-19,132.86,134.76,133.06,0
2020-08-19,132.86,134.76,133.16,0
2020-08-19,132.86,134.76,133.26,0
2020-08-19,132.86,134.76,133.36,0
2020-08-19,132.86,134.76,133.46,0
2020-08-19,132.86,134.76,133.56,0
2020-08-19,132.86,134.76,133.66,0
2020-08-19,132.86,134.76,133.76,0
2020-08-19,132.86,134.76,133.86,0
2020-08-19,132.86,134.76,133.96,0
2020-08-19,132.86,134.76,134.06,0
2020-08-19,132.86,134.76,134.16,0
2020-08-19,132.86,134.76,134.26,0
2020-08-19,132.86,134.76,134.36,0
2020-08-19,132.86,134.76,134.46,0
2020-08-19,132.86,134.76,134.56,0
2020-08-19,132.86,134.76,134.66,0
2020-08-19,132.86,134.76,134.76,0
2020-08-20,132.84,135.3,132.84,0
2020-08-20,132.84,135.3,132.94,0
2020-08-20,132.84,135.3,133.04,0
2020-08-20,132.84,135.3,133.14,0
2020-08-20,132.84,135.3,133.24,0
2020-08-20,132.84,135.3,133.34,0
2020-08-20,132.84,135.3,133.44,0
2020-08-20,132.84,135.3,133.54,0
2020-08-20,132.84,135.3,133.64,0
2020-08-20,132.84,135.3,133.74,0
2020-08-20,132.84,135.3,133.84,0
2020-08-20,132.84,135.3,133.94,0
2020-08-20,132.84,135.3,134.04,0
2020-08-20,132.84,135.3,134.14,0
2020-08-20,132.84,135.3,134.24,0
