"Date","Year","Month","Month.n","Day","Tot_DCU_cfs","Ag_DCU_cfs","Riparian_DCU_cfs","OpenWater_DCU_cfs","Urban_DCU_cfs","Rain_cfs","Tot_URGWOM_cfs","five_day_avg_URGWOM_cfs","ten_day_avg_URGWOM_cfs","Use_to_date_since_Jan1","Reach"
2017-04-14,2017,"Apr",4,14,140.1,45.7,74.1,20.3,0,0,140.1,123,115.5,5868,"6"
2017-04-13,2017,"Apr",4,13,131.3,43.1,69,19.2,0,0,131.3,114.9,108.4,5590.7,"6"
2017-04-12,2017,"Apr",4,12,119.4,39,63.2,17.2,0,1.1,118.3,114.3,101.8,5330.7,"6"
2017-04-11,2017,"Apr",4,11,122.5,37.7,66.4,18.5,0,0,122.5,115.6,97.7,5096.6,"6"
2017-04-10,2017,"Apr",4,10,103.1,31.7,55.9,15.5,0,0,103.1,112.4,76.3,4854,"6"
2017-04-09,2017,"Apr",4,9,99.3,29.8,54.3,15.2,0,0,99.3,108,72.7,4649.8,"6"
2017-04-08,2017,"Apr",4,8,128.4,38.2,70.2,20.1,0,0,128.4,101.9,71.7,4453.2,"6"
2017-04-07,2017,"Apr",4,7,124.6,38,67.4,19.2,0,0,124.6,89.2,56.5,4199,"6"
2017-04-06,2017,"Apr",4,6,106.4,31.8,58,16.6,0,0,106.4,79.7,33.3,3952.2,"6"
2017-04-05,2017,"Apr",4,5,81.5,23.5,44.9,13.1,0,0,81.5,40.2,28.8,3741.5,"6"
2017-04-04,2017,"Apr",4,4,68.6,19.2,38.2,11.2,0,0,68.6,37.4,27.8,3580.1,"6"
2017-04-03,2017,"Apr",4,3,90.4,25.7,49.8,15,0,25.4,65,41.5,28.8,3444.4,"6"
2017-04-02,2017,"Apr",4,2,77.2,23,41.5,12.8,0,0,77.2,23.7,29.2,3315.6,"6"
2017-04-01,2017,"Apr",4,1,58.3,16.3,32.2,9.9,0,149.9,-91.6,-13.2,20.3,3162.7,"6"
2017-03-31,2017,"Mar",3,31,67.5,19.1,36.3,12.1,0,0,67.5,17.4,37.5,3344,"6"
2017-03-30,2017,"Mar",3,30,89,25.3,47.5,16.2,0,0,89,18.3,38.2,3210.2,"6"
2017-03-29,2017,"Mar",3,29,66.7,19,35.6,12,0,90.4,-23.7,16.2,36.6,3034,"6"
2017-03-28,2017,"Mar",3,28,59,16.9,31.1,11,0,166.3,-107.3,34.7,46.2,3081,"6"
2017-03-27,2017,"Mar",3,27,81.8,22.8,43.2,15.8,0,20.2,61.7,53.9,63.8,3293.4,"6"
2017-03-26,2017,"Mar",3,26,71.8,19.2,38.2,14.4,0,0,71.8,57.5,64,3171.3,"6"
2017-03-25,2017,"Mar",3,25,78.4,21.1,41.4,15.9,0,0,78.4,58.2,63.5,3029.1,"6"
2017-03-24,2017,"Mar",3,24,68.9,18.9,35.8,14.2,0,0,68.9,56.9,61.5,2873.8,"6"
2017-03-23,2017,"Mar",3,23,45.8,12.5,23.5,9.8,0,57.2,-11.5,57.7,60.1,2737.4,"6"
2017-03-22,2017,"Mar",3,22,79.7,21,41,17.7,0,0,79.7,73.8,66.2,2760.2,"6"
2017-03-21,2017,"Mar",3,21,75.3,20.8,37.8,16.7,0,0,75.3,70.6,62.8,2602.5,"6"
2017-03-20,2017,"Mar",3,20,72.3,19.5,35.9,16.8,0,0,72.3,68.9,60.2,2453.4,"6"
2017-03-19,2017,"Mar",3,19,72.8,19.1,35.8,17.8,0,0,72.8,66.1,57.9,2310.2,"6"
2017-03-18,2017,"Mar",3,18,69,17.3,34.5,17.2,0,0,69,62.6,55.3,2166.1,"6"
2017-03-17,2017,"Mar",3,17,63.6,17,30.2,16.4,0,0,63.6,58.6,52.5,2029.5,"6"
2017-03-16,2017,"Mar",3,16,66.8,17,32.3,17.5,0,0,66.8,55.1,49.6,1903.6,"6"
2017-03-15,2017,"Mar",3,15,58.5,15,27.5,15.9,0,0,58.5,51.5,45.9,1771.3,"6"
2017-03-14,2017,"Mar",3,14,54.9,14.1,25,15.8,0,0,54.9,49.7,43.6,1655.5,"6"
2017-03-13,2017,"Mar",3,13,49.2,12.8,21.9,14.4,0,0,49.2,48,41.6,1546.8,"6"
2017-03-12,2017,"Mar",3,12,46.2,12.8,19.7,13.7,0,0,46.2,46.5,39.5,1449.5,"6"
2017-03-11,2017,"Mar",3,11,48.7,12.8,21,14.9,0,0,48.7,44,36.6,1358,"6"
2017-03-10,2017,"Mar",3,10,49.7,13.3,20.8,15.7,0,0,49.7,40.3,33.2,1261.6,"6"
2017-03-09,2017,"Mar",3,9,46.2,12.6,18.9,14.7,0,0,46.2,37.4,29.5,1163.2,"6"
2017-03-08,2017,"Mar",3,8,41.6,12.5,15.8,13.3,0,0,41.6,35.2,26.6,1071.8,"6"
2017-03-07,2017,"Mar",3,7,34.1,10,13.3,10.8,0,0,34.1,32.5,21.2,989.5,"6"
2017-03-06,2017,"Mar",3,6,29.8,8.2,11.4,10.2,0,0,29.8,29.1,19.4,921.9,"6"
2017-03-05,2017,"Mar",3,5,35.5,10.3,12.7,12.4,0,0.2,35.2,26.2,18,862.9,"6"
2017-03-04,2017,"Mar",3,4,35.1,10.4,12.4,12.3,0,0,35.1,21.6,16.2,793.1,"6"
2017-03-03,2017,"Mar",3,3,27.9,8.2,9.4,10.3,0,0,27.9,18.1,14.1,723.5,"6"
2017-03-02,2017,"Mar",3,2,17.2,0.8,6.6,9.8,0,0,17.2,10,12.6,668.2,"6"
2017-03-01,2017,"Mar",3,1,15.4,0.8,6.3,8.2,0,0,15.4,9.7,12,634.1,"6"
2017-02-28,2017,"Feb",2,28,13.5,0.6,4.9,7.9,0,1,12.4,9.7,10.1,603.6,"6"
2017-02-27,2017,"Feb",2,27,17.4,0.8,6.8,9.8,0,0,17.4,10.8,9.8,579,"6"
2017-02-26,2017,"Feb",2,26,12.8,0.6,4.5,7.6,0,25.5,-12.7,10.2,9.1,544.5,"6"
2017-02-25,2017,"Feb",2,25,15.8,0.8,6.5,8.4,0,0,15.8,15.2,11.5,569.6,"6"
2017-02-24,2017,"Feb",2,24,15.7,0.8,6.5,8.4,0,0,15.7,14.3,10.7,538.4,"6"
2017-02-23,2017,"Feb",2,23,18,0.8,7.1,10.1,0,0,18,10.4,8.8,507.4,"6"
2017-02-22,2017,"Feb",2,22,14.3,0,1.9,12.4,0,0,14.3,8.8,6.3,471.8,"6"
2017-02-21,2017,"Feb",2,21,12.4,0,1.6,10.8,0,0,12.4,8.1,3.5,443.4,"6"
2017-02-20,2017,"Feb",2,20,11.1,0,1.4,9.6,0,0,11.1,7.7,3.6,418.9,"6"
2017-02-19,2017,"Feb",2,19,7.9,0,1.1,6.9,0,11.6,-3.6,7.2,3.8,397,"6"
2017-02-18,2017,"Feb",2,18,9.6,0,1.3,8.3,0,0,9.6,7.2,5.3,404.2,"6"
2017-02-17,2017,"Feb",2,17,10.9,0,1.4,9.5,0,0,10.9,3.9,5.4,385.2,"6"
2017-02-16,2017,"Feb",2,16,10.8,0,1.4,9.3,0,0,10.8,-1,5.3,363.5,"6"
2017-02-15,2017,"Feb",2,15,8.4,0,1.1,7.3,0,0,8.4,-0.6,5.3,342.2,"6"
2017-02-14,2017,"Feb",2,14,6.6,0,0.9,5.7,0,10.3,-3.7,0.3,5.5,325.7,"6"
2017-02-13,2017,"Feb",2,13,4.3,0,0.6,3.8,0,11,-6.6,3.4,6.8,332.9,"6"
2017-02-12,2017,"Feb",2,12,6.6,0,0.8,5.7,0,20.6,-14,6.9,8.4,346.1,"6"
2017-02-11,2017,"Feb",2,11,13.1,0,1.7,11.4,0,0,13.1,11.7,10.8,373.8,"6"
2017-02-10,2017,"Feb",2,10,12.8,0,1.7,11.1,0,0,12.8,11.2,10.3,347.9,"6"
2017-02-09,2017,"Feb",2,9,11.6,0,1.5,10.1,0,0,11.6,10.6,9.9,322.5,"6"
2017-02-08,2017,"Feb",2,8,11,0,1.4,9.6,0,0,11,10.3,9.5,299.5,"6"
2017-02-07,2017,"Feb",2,7,9.8,0,1.3,8.5,0,0,9.8,9.9,8.9,277.7,"6"
2017-02-06,2017,"Feb",2,6,10.6,0,1.4,9.2,0,0,10.6,9.9,8.5,258.3,"6"
2017-02-05,2017,"Feb",2,5,10,0,1.3,8.7,0,0,10,9.5,7.8,237.4,"6"
2017-02-04,2017,"Feb",2,4,9.9,0,1.3,8.6,0,0,9.9,9.3,7.3,217.5,"6"
2017-02-03,2017,"Feb",2,3,9.3,0,1.2,8.1,0,0,9.3,8.7,6.7,197.8,"6"
2017-02-02,2017,"Feb",2,2,9.5,0,1.2,8.2,0,0,9.5,7.9,6.1,179.3,"6"
2017-02-01,2017,"Feb",2,1,8.8,0,1.2,7.6,0,0,8.8,7,5.9,160.6,"6"
2017-01-31,2017,"Jan",1,31,8.8,0,1.2,7.7,0,0,8.8,6.2,5.4,143.3,"6"
2017-01-30,2017,"Jan",1,30,7.3,0,0.9,6.4,0,0,7.3,5.3,4.5,125.7,"6"
2017-01-29,2017,"Jan",1,29,5.2,0,0.7,4.5,0,0,5.2,4.7,2.9,111.2,"6"
2017-01-28,2017,"Jan",1,28,5.1,0,0.7,4.4,0,0,5.1,4.3,2.7,101,"6"
2017-01-27,2017,"Jan",1,27,4.5,0,0.6,3.9,0,0,4.5,4.7,2.8,90.9,"6"
2017-01-26,2017,"Jan",1,26,4.5,0,0.6,3.9,0,0,4.5,4.5,2.9,82,"6"
2017-01-25,2017,"Jan",1,25,4.5,0,0.6,3.9,0,0.2,4.3,3.7,2.4,73.1,"6"
2017-01-24,2017,"Jan",1,24,4.6,0,0.6,4,0,1.3,3.3,1,-1.3,64.5,"6"
2017-01-23,2017,"Jan",1,23,6.7,0,0.9,5.9,0,0,6.7,1.1,-3.3,58,"6"
2017-01-22,2017,"Jan",1,22,5.2,0,0.7,4.5,0,1.3,3.9,1,-3.2,44.7,"6"
2017-01-21,2017,"Jan",1,21,5.4,0,0.7,4.7,0,5.2,0.2,1.2,-2.9,37,"6"
2017-01-20,2017,"Jan",1,20,5.2,0,0.7,4.5,0,14.3,-9.1,1.2,-2.1,36.6,"6"
2017-01-19,2017,"Jan",1,19,6.7,0,0.9,5.8,0,3,3.7,-3.6,-0.4,54.6,"6"
2017-01-18,2017,"Jan",1,18,6.4,0,0.8,5.6,0,0.3,6.1,-7.6,0,47.3,"6"
2017-01-17,2017,"Jan",1,17,5,0,0.7,4.4,0,0.1,4.9,-7.4,0,35.2,"6"
2017-01-16,2017,"Jan",1,16,5.1,0,0.7,4.4,0,4.9,0.2,-6.9,0,25.5,"6"
2017-01-15,2017,"Jan",1,15,4.4,0,0.6,3.8,0,37.4,-33,-5.3,-0.5,25.2,"6"
2017-01-14,2017,"Jan",1,14,6.2,0,0.8,5.4,0,22.4,-16.2,2.8,3.5,90.6,"6"
2017-01-13,2017,"Jan",1,13,7.4,0,1,6.4,0,0,7.4,7.5,5.8,122.8,"6"
2017-01-12,2017,"Jan",1,12,7.4,0,1,6.4,0,0,7.4,7.4,5.7,108.2,"6"
2017-01-11,2017,"Jan",1,11,8,0,1.1,7,0,0,8,6.8,5,93.6,"6"
2017-01-10,2017,"Jan",1,10,7.4,0,1,6.5,0,0,7.4,4.4,3.9,77.7,"6"
2017-01-09,2017,"Jan",1,9,7.5,0,1,6.5,0,0,7.5,4.2,3.2,63,"6"
2017-01-08,2017,"Jan",1,8,6.5,0,0.8,5.7,0,0,6.5,4.1,2.4,48.2,"6"
2017-01-07,2017,"Jan",1,7,4.7,0,0.6,4.1,0,0,4.7,4,1.8,35.3,"6"
2017-01-06,2017,"Jan",1,6,4.5,0,0.6,3.9,0,8.7,-4.2,3.1,1.3,26,"6"
2017-01-05,2017,"Jan",1,5,6.7,0,0.9,5.8,0,0,6.7,3.5,1.7,34.3,"6"
2017-01-04,2017,"Jan",1,4,6.8,0,0.9,5.9,0,0,6.8,2.1,1.1,21.1,"6"
2017-01-03,2017,"Jan",1,3,6.3,0,0.8,5.5,0,0,6.3,0.8,0.4,7.7,"6"
2017-01-02,2017,"Jan",1,2,0,0,0,0,0,0,0,-0.5,-0.2,-4.7,"6"
2017-01-01,2017,"Jan",1,1,0,0,0,0,0,2.4,-2.4,-0.5,-0.2,-4.7,"6"
2016-12-31,2016,"Dec",12,31,5.1,0,0.7,4.4,0,13.5,-8.5,2.6,-0.4,53387.8,"6"
2016-12-30,2016,"Dec",12,30,5.1,0,0.7,4.4,0,0,5.1,5.3,1,53404.5,"6"
2016-12-29,2016,"Dec",12,29,5.1,0,0.7,4.4,0,0,5.1,4.2,1,53394.5,"6"
2016-12-28,2016,"Dec",12,28,6.5,0,0.8,5.6,0,0,6.5,4.1,1,53384.5,"6"
2016-12-27,2016,"Dec",12,27,5.1,0,0.7,4.4,0,0,5.1,3.2,0.8,53371.6,"6"
2016-12-26,2016,"Dec",12,26,4.6,0,0.6,4,0,0,4.6,-3.4,-0.4,53361.6,"6"
2016-12-25,2016,"Dec",12,25,4.3,0,0.6,3.8,0,4.5,-0.1,-3.2,-0.2,53352.5,"6"
2016-12-24,2016,"Dec",12,24,5.1,0,0.7,4.4,0,0.6,4.5,-2.1,0.7,53352.8,"6"
2016-12-23,2016,"Dec",12,23,5.5,0,0.7,4.7,0,3.6,1.9,-2,0.9,53343.9,"6"
2016-12-22,2016,"Dec",12,22,2.8,0,0.4,2.5,0,30.5,-27.7,-1.5,1.5,53340.2,"6"
2016-12-21,2016,"Dec",12,21,6.5,0,0.8,5.7,0,1,5.5,2.5,4.9,53395,"6"
2016-12-20,2016,"Dec",12,20,5.1,0,0.7,4.4,0,0,5.1,2.9,5.1,53384.1,"6"
2016-12-19,2016,"Dec",12,19,5.1,0,0.7,4.4,0,0,5.1,3.5,5.2,53374.1,"6"
2016-12-18,2016,"Dec",12,18,4.3,0,0.6,3.8,0,0,4.3,3.9,5.2,53364.1,"6"
2016-12-17,2016,"Dec",12,17,3.3,0,0.4,2.8,0,10.5,-7.2,4.4,5.2,53355.5,"6"
2016-12-16,2016,"Dec",12,16,7.2,0,0.9,6.2,0,0,7.2,7.3,6.4,53369.8,"6"
2016-12-15,2016,"Dec",12,15,7.9,0,1,6.9,0,0,7.9,7.3,6.3,53355.6,"6"
2016-12-14,2016,"Dec",12,14,7.2,0,0.9,6.3,0,0,7.2,7,6.1,53339.9,"6"
2016-12-13,2016,"Dec",12,13,7.2,0,0.9,6.2,0,0,7.2,6.5,5.9,53325.7,"6"
2016-12-12,2016,"Dec",12,12,7.2,0,0.9,6.2,0,0,7.2,6,5.2,53311.5,"6"
2016-12-11,2016,"Dec",12,11,7.2,0,0.9,6.3,0,0,7.2,5.6,4.6,53297.3,"6"
2016-12-10,2016,"Dec",12,10,6.2,0,0.8,5.4,0,0,6.2,5.3,4.4,53283.1,"6"
2016-12-09,2016,"Dec",12,9,5,0,0.7,4.4,0,0,5,5.2,4.2,53270.8,"6"
2016-12-08,2016,"Dec",12,8,4.3,0,0.6,3.8,0,0,4.3,5.2,3.7,53260.9,"6"
2016-12-07,2016,"Dec",12,7,5.1,0,0.7,4.4,0,0,5.1,4.5,3.8,53252.3,"6"
2016-12-06,2016,"Dec",12,6,5.8,0,0.7,5,0,0,5.8,3.7,3.7,53242.3,"6"
2016-12-05,2016,"Dec",12,5,5.8,0,0.7,5,0,0,5.8,3.6,3.7,53230.8,"6"
2016-12-04,2016,"Dec",12,4,5,0,0.7,4.4,0,0,5,3.2,3.7,53219.4,"6"
2016-12-03,2016,"Dec",12,3,5.1,0,0.7,4.4,0,4.4,0.6,2.2,3.8,53209.4,"6"
2016-12-02,2016,"Dec",12,2,5.3,0,0.7,4.6,0,3.9,1.3,3.1,4.4,53208.1,"6"
2016-12-01,2016,"Dec",12,1,5.1,0,0.7,4.4,0,0,5.1,3.8,4.9,53205.5,"6"
2016-11-30,2016,"Nov",11,30,4,0,0.5,3.5,0,0,4,3.9,2.8,53195.5,"6"
2016-11-29,2016,"Nov",11,29,3.6,0,0.4,3.2,0,3.5,0.1,4.2,3.2,53187.5,"6"
2016-11-28,2016,"Nov",11,28,5.1,0,0.7,4.4,0,0,5.1,5.4,3.9,53187.2,"6"
2016-11-27,2016,"Nov",11,27,5.7,0,0.7,4.9,0,1.2,4.5,5.7,3.9,53177.2,"6"
2016-11-26,2016,"Nov",11,26,5.8,0,0.7,5,0,0,5.8,6,4.2,53168.3,"6"
2016-11-25,2016,"Nov",11,25,5.8,0,0.7,5,0,0,5.8,1.8,4.7,53156.9,"6"
2016-11-24,2016,"Nov",11,24,6,0,0.8,5.2,0,0,6,2.2,5.1,53145.5,"6"
2016-11-23,2016,"Nov",11,23,6.5,0,0.8,5.7,0,0,6.5,2.3,5.3,53133.6,"6"
2016-11-22,2016,"Nov",11,22,5.8,0,0.7,5,0,0,5.8,2.1,5.5,53120.7,"6"
2016-11-21,2016,"Nov",11,21,6,0,0.8,5.2,0,21.2,-15.2,2.5,7.2,53109.3,"6"
2016-11-20,2016,"Nov",11,20,7.9,0,1,6.9,0,0,7.9,7.6,11.3,53139.4,"6"
2016-11-19,2016,"Nov",11,19,6.5,0,0.8,5.7,0,0,6.5,8,12.4,53123.7,"6"
2016-11-18,2016,"Nov",11,18,5.8,0,0.7,5,0,0,5.8,8.3,15,53110.9,"6"
2016-11-17,2016,"Nov",11,17,7.7,0,1,6.7,0,0,7.7,8.9,17.7,53099.5,"6"
2016-11-16,2016,"Nov",11,16,9.9,0,1.3,8.6,0,0,9.9,11.9,20.7,53084.2,"6"
2016-11-15,2016,"Nov",11,15,10.1,0,1.3,8.8,0,0,10.1,15,23.2,53064.6,"6"
2016-11-14,2016,"Nov",11,14,8.2,0,1.1,7.2,0,0,8.2,16.8,12,53044.6,"6"
2016-11-13,2016,"Nov",11,13,8.5,0,1.1,7.4,0,0,8.5,21.7,-23.6,53028.3,"6"
2016-11-12,2016,"Nov",11,12,22.5,14.1,2.4,6,0,0,22.5,26.4,-40,53011.4,"6"
2016-11-11,2016,"Nov",11,11,25.5,15.5,3.3,6.7,0,0,25.5,29.6,-49.8,52966.8,"6"
2016-11-10,2016,"Nov",11,10,26.2,14,6.5,5.7,0,7,19.2,31.5,-46.3,52916.3,"6"
2016-11-09,2016,"Nov",11,9,32.5,16.3,9.3,6.9,0,0,32.5,7.3,-41.4,52878.2,"6"
2016-11-08,2016,"Nov",11,8,32.5,16.3,9.3,6.9,0,0,32.5,-68.8,-37.9,52813.9,"6"
2016-11-07,2016,"Nov",11,7,38.2,18.7,12.1,7.5,0,0,38.2,-106.5,-34.3,52749.5,"6"
2016-11-06,2016,"Nov",11,6,35.1,16.3,12,6.9,0,0,35.1,-129.2,-31.5,52673.9,"6"
2016-11-05,2016,"Nov",11,5,36.2,16.4,12.7,7.1,0,138.1,-101.9,-124,-27.9,52604.3,"6"
2016-11-04,2016,"Nov",11,4,31.4,14,11.8,5.7,0,379.4,-347.9,-90.2,-10.7,52806,"6"
2016-11-03,2016,"Nov",11,3,37.7,16.3,14.5,6.9,0,193.8,-156.1,-6.9,28.4,53495,"6"
2016-11-02,2016,"Nov",11,2,50.9,21.9,20,9,0,126,-75.1,38,52.1,53804,"6"
2016-11-01,2016,"Nov",11,1,60.9,25.6,25.3,10,0,0,60.9,66.2,68.5,53952.8,"6"
2016-10-31,2016,"Oct",10,31,67.4,28,28.1,11.3,0,0,67.4,68.3,71,53832.1,"6"
2016-10-30,2016,"Oct",10,30,68.2,28,28.8,11.3,0,0,68.2,68.8,72.1,53698.7,"6"
2016-10-29,2016,"Oct",10,29,68.6,27.9,29.8,10.9,0,0,68.6,63.7,72,53563.7,"6"
2016-10-28,2016,"Oct",10,28,66.1,25.6,30.4,10,0,0,66.1,66.1,73.2,53427.9,"6"
2016-10-27,2016,"Oct",10,27,71.1,27.9,32.3,10.9,0,0,71.1,70.7,75.8,53297,"6"
2016-10-26,2016,"Oct",10,26,70.1,26.5,33.3,10.3,0,0,70.1,73.7,78.9,53156.2,"6"
2016-10-25,2016,"Oct",10,25,72.4,27.1,34.6,10.7,0,29.9,42.5,75.3,81.9,53017.5,"6"
2016-10-24,2016,"Oct",10,24,81,29.4,39.9,11.6,0,0,81,80.3,87,52933.3,"6"
2016-10-23,2016,"Oct",10,23,89.1,31.7,45.1,12.3,0,0,89.1,80.2,88.7,52773,"6"
2016-10-22,2016,"Oct",10,22,85.9,30.3,43.6,11.9,0,0,85.9,80.8,88,52596.6,"6"
2016-10-21,2016,"Oct",10,21,78.2,27.1,40.4,10.7,0,0,78.2,84.2,88.6,52426.5,"6"
2016-10-20,2016,"Oct",10,20,67.4,23.3,34.7,9.4,0,0,67.4,88.5,90.5,52271.8,"6"
2016-10-19,2016,"Oct",10,19,80.3,27.2,42.1,11.1,0,0,80.3,93.7,92.9,52138.3,"6"
2016-10-18,2016,"Oct",10,18,92.1,31.8,47.8,12.4,0,0,92.1,97.3,90.1,51979.2,"6"
2016-10-17,2016,"Oct",10,17,102.9,36.4,52.4,14.2,0,0,102.9,95.3,73.7,51796.9,"6"
2016-10-16,2016,"Oct",10,16,99.6,35,50.8,13.8,0,0,99.6,93.1,72,51593.1,"6"
2016-10-15,2016,"Oct",10,15,93.4,32.7,48.2,12.5,0,0,93.4,92.6,71,51395.8,"6"
2016-10-14,2016,"Oct",10,14,98.3,34.2,50.5,13.6,0,0,98.3,92.2,71.6,51210.9,"6"
2016-10-13,2016,"Oct",10,13,82,28,42.7,11.3,0,0,82,82.9,70.4,51016.3,"6"
2016-10-12,2016,"Oct",10,12,92.1,31.8,47.8,12.5,0,0,92.1,52.1,71.6,50853.9,"6"
2016-10-11,2016,"Oct",10,11,97.1,34.1,49.7,13.3,0,0,97.1,51,72.8,50671.5,"6"
2016-10-10,2016,"Oct",10,10,92.1,31.8,47.8,12.4,0,0.5,91.5,49.3,73.1,50479.3,"6"
2016-10-09,2016,"Oct",10,9,73,25.7,37.4,10,0,21.3,51.8,50.9,68.8,50298.1,"6"
2016-10-08,2016,"Oct",10,8,67.4,23.3,34.7,9.4,0,139.3,-71.9,57.9,46,50195.5,"6"
2016-10-07,2016,"Oct",10,7,86.4,29.5,45,11.8,0,0,86.4,91.1,63.7,50337.8,"6"
2016-10-06,2016,"Oct",10,6,88.8,30.4,46.3,12.1,0,0,88.8,94.6,64.4,50166.8,"6"
2016-10-05,2016,"Oct",10,5,99.6,35,50.8,13.8,0,0,99.6,96.8,64,49991,"6"
2016-10-04,2016,"Oct",10,4,86.4,29.5,45,11.8,0,0,86.4,86.6,63.4,49793.7,"6"
2016-10-03,2016,"Oct",10,3,98.3,34.2,50.5,13.6,0,3.9,94.4,34.2,65.2,49622.7,"6"
2016-10-02,2016,"Oct",10,2,104,36.5,53.2,14.3,0,0.2,103.8,36.2,62,49435.8,"6"
2016-10-01,2016,"Oct",10,1,99.7,35,50.8,13.8,0,0,99.7,34.2,59.5,49230.2,"6"
2016-09-30,2016,"Sep",9,30,97.1,34.1,49.7,13.3,0,48.2,48.9,31.3,59.8,49032.9,"6"
2016-09-29,2016,"Sep",9,29,105.3,37.3,53.5,14.4,0,281.1,-175.8,40.2,67.4,48936.1,"6"
2016-09-28,2016,"Sep",9,28,105.3,37.3,53.5,14.5,0,0.9,104.4,96.2,98,49284.3,"6"
2016-09-27,2016,"Sep",9,27,98.9,35,50.7,13.2,0,4.8,94.1,87.8,100.5,49077.5,"6"
2016-09-26,2016,"Sep",9,26,85,29.4,44.2,11.4,0,0,85,84.8,103.6,48891.3,"6"
2016-09-25,2016,"Sep",9,25,93.4,32.7,48.2,12.6,0,0,93.4,88.3,106.4,48722.9,"6"
2016-09-24,2016,"Sep",9,24,104,37.2,52.7,14.1,0,0,104,94.6,83.8,48538,"6"
2016-09-23,2016,"Sep",9,23,103.9,36.5,53.2,14.2,0,41.3,62.6,99.7,83.5,48332,"6"
2016-09-22,2016,"Sep",9,22,118,41.9,60.6,15.5,0,39,79,113.2,88.8,48208.1,"6"
2016-09-21,2016,"Sep",9,21,104.6,37.3,53.4,13.8,0,2,102.6,122.4,77.3,48051.7,"6"
2016-09-20,2016,"Sep",9,20,124.8,44.4,64.1,16.3,0,0,124.8,124.4,76.7,47848.7,"6"
2016-09-19,2016,"Sep",9,19,129.8,46.6,66,17.2,0,0,129.8,73.1,74.5,47601.6,"6"
2016-09-18,2016,"Sep",9,18,129.9,46.6,66,17.2,0,0,129.9,67.2,75.1,47344.5,"6"
2016-09-17,2016,"Sep",9,17,124.8,44.4,64.1,16.3,0,0,124.8,64.4,69.4,47087.4,"6"
2016-09-16,2016,"Sep",9,16,112.8,39.7,58.7,14.4,0,0,112.8,32.2,49.1,46840.3,"6"
2016-09-15,2016,"Sep",9,15,112.9,39.8,58.7,14.4,0,244.9,-132,29,48.3,46616.9,"6"
2016-09-14,2016,"Sep",9,14,119.2,42.1,61.4,15.7,0,18.5,100.7,75.9,76,46878.4,"6"
2016-09-13,2016,"Sep",9,13,115.6,40.7,59.9,15,0,0,115.6,83,80.1,46679,"6"
2016-09-12,2016,"Sep",9,12,119.2,42.1,61.4,15.7,0,154.9,-35.8,74.4,82.1,46450.2,"6"
2016-09-11,2016,"Sep",9,11,124.9,44.5,64.1,16.3,0,28.2,96.7,65.9,88.8,46521,"6"
2016-09-10,2016,"Sep",9,10,102.3,36.5,52.3,13.5,0,0,102.3,67.7,92.7,46329.6,"6"
2016-09-09,2016,"Sep",9,9,136.1,49.1,69.5,17.6,0,0,136.1,76.1,94.1,46127.1,"6"
2016-09-08,2016,"Sep",9,8,106.3,38.3,54.1,13.9,0,33.5,72.8,77.1,93.2,45857.5,"6"
2016-09-07,2016,"Sep",9,7,94,33.6,48.4,12,0,172.4,-78.4,89.8,98.7,45713.5,"6"
2016-09-06,2016,"Sep",9,6,124.7,51.1,59,14.5,0,19.2,105.6,111.6,119.1,45868.6,"6"
2016-09-05,2016,"Sep",9,5,146.5,60.8,68.4,17.3,0,2.2,144.3,117.8,114.6,45659.6,"6"
2016-09-04,2016,"Sep",9,4,141.4,58.9,65.9,16.6,0,0,141.4,112.1,112.8,45373.9,"6"
2016-09-03,2016,"Sep",9,3,136.3,56.6,64,15.7,0,0,136.3,109.2,112.1,45094,"6"
2016-09-02,2016,"Sep",9,2,130.1,53.7,61.3,15.1,0,99.5,30.6,107.6,103.1,44824.2,"6"
2016-09-01,2016,"Sep",9,1,136.3,56.6,64,15.7,0,0,136.3,126.5,102.8,44763.7,"6"
2016-08-31,2016,"Aug",8,31,116.2,48.8,54,13.4,0,0,116.2,111.5,94.2,44493.9,"6"
2016-08-30,2016,"Aug",8,30,128.8,52.9,61,14.9,0,2.2,126.6,113.5,92.2,44263.8,"6"
2016-08-29,2016,"Aug",8,29,130.2,53.8,61.3,15.1,0,2.1,128.1,115.1,85.3,44013.1,"6"
2016-08-28,2016,"Aug",8,28,128,53.4,60.1,14.5,0,2.6,125.4,98.7,85.5,43759.4,"6"
2016-08-27,2016,"Aug",8,27,140.7,59.2,65.5,16,0,79.7,61.1,79.1,74.4,43511.2,"6"
2016-08-26,2016,"Aug",8,26,135.5,56.4,63.7,15.5,0,9.3,126.2,76.8,84.7,43390.2,"6"
2016-08-25,2016,"Aug",8,25,143.3,60.2,66.8,16.3,0,8.7,134.5,71,88.2,43140.4,"6"
2016-08-24,2016,"Aug",8,24,137,57.3,64,15.7,0,90.6,46.4,55.6,91.1,42874,"6"
2016-08-23,2016,"Aug",8,23,147.1,62.1,68.3,16.7,0,119.9,27.2,72.3,100.3,42782.1,"6"
2016-08-22,2016,"Aug",8,22,135.2,57.2,63.1,14.9,0,85.2,49.9,69.8,111.3,42728.3,"6"
2016-08-21,2016,"Aug",8,21,130,54.4,61.2,14.4,0,33,97.1,92.5,122.4,42629.4,"6"
